invoice_id,subscription_id,invoice_date,amount,payment_status
29356,2970,14/08/2023,790.0,paid
29357,2970,14/08/2024,790.0,paid
29358,2970,2025-08-14,790.0,paid
29359,2971,06/05/2024,79.0,paid
29360,2971,06/06/2024,79.0,paid
29361,2972,28/07/2024,790.0,paid
29362,2972,2025-07-28,790.0,paid
29363,2973,04/12/2025,79.0,paid
29364,2974,2023-10-20,290.0,paid
29365,2975,2024-04-01,790.0,paid
29366,2976,2024-08-16,790.0,paid
29367,2976,16-Aug-2025,790.0,paid
29368,2977,2024-05-26,29.0,paid
29369,2977,2024-06-26,29.0,paid
29370,2977,2024-07-26,29.0,paid
29371,2977,2024-08-26,29.0,paid
29372,2977,26/09/2024,29.0,paid
29373,2977,26-Oct-2024,29.0,failed
29374,2977,2024-11-26,29.0,paid
29375,2977,26/12/2024,29.0,paid
29376,2978,01/03/2025,29.0,paid
29377,2978,2025-04-01,29.0,paid
29378,2978,2025-05-01,29.0,paid
29379,2978,01/06/2025,29.0,paid
29380,2978,01-Jul-2025,29.0,paid
29381,2978,2025-08-01,29.0,paid
29382,2978,2025-09-01,29.0,paid
29383,2978,01-Oct-2025,29.0,paid
29384,2978,11/01/2025,29.0,paid
29385,2978,01-Dec-2025,29.0,paid
29386,2979,2023-09-30,790.0,paid
29387,2980,07/06/2024,29.0,paid
29388,2980,2024-07-07,29.0,paid
29389,2980,2024-08-07,29.0,paid
29390,2980,2024-09-07,29.0,paid
29391,2980,2024-10-07,29.0,paid
29392,2980,2024-11-07,29.0,paid
29393,2980,07/12/2024,29.0,paid
29394,2980,07/01/2025,29.0,paid
29395,2980,07/02/2025,29.0,paid
29396,2980,03/07/2025,29.0,failed
29397,2980,2025-04-07,29.0,paid
29398,2980,2025-05-07,29.0,paid
29399,2980,2025-06-07,29.0,paid
29400,2980,2025-07-07,29.0,paid
29401,2980,07/08/2025,29.0,paid
29402,2980,07-Sep-2025,29.0,paid
29403,2980,2025-10-07,29.0,paid
29404,2980,11/07/2025,29.0,paid
29405,2980,12/07/2025,29.0,paid
29406,2981,2023-03-02,1990.0,paid
29407,2982,2025-10-17,29.0,paid
29408,2982,2025-11-17,29.0,paid
29409,2982,2025-12-17,29.0,paid
29410,2983,2024-04-17,29.0,paid
29411,2983,2024-05-17,29.0,paid
29412,2983,2024-06-17,29.0,paid
29413,2984,2024-09-28,29.0,paid
29414,2984,2024-10-28,29.0,paid
29415,2984,28-Nov-2024,29.0,paid
29416,2984,2024-12-28,29.0,paid
29417,2984,28/01/2025,29.0,paid
29418,2984,28-Feb-2025,29.0,paid
29419,2984,2025-03-28,29.0,paid
29420,2984,2025-04-28,29.0,paid
29421,2984,28/05/2025,29.0,paid
29422,2984,2025-06-28,29.0,paid
29423,2984,2025-07-28,29.0,failed
29424,2984,28-Aug-2025,29.0,paid
29425,2984,2025-09-28,29.0,paid
29426,2984,2025-10-28,29.0,paid
29427,2984,2025-11-28,29.0,paid
29428,2984,2025-12-28,29.0,failed
29429,2985,22/09/2023,790.0,paid
29430,2985,22-Sep-2024,$790.00,paid
29431,2985,2025-09-22,790.0,paid
29432,2986,2024-06-09,79.0,paid
29433,2986,09/07/2024,79.0,paid
29434,2986,2024-08-09,79.0,paid
29435,2986,2024-09-09,79.0,paid
29436,2986,2024-10-09,79.0,paid
29437,2986,11/09/2024,79.0,paid
29438,2986,09/12/2024,79.0,failed
29439,2986,09-Jan-2025,79.0,paid
29440,2986,09-Feb-2025,79.0,paid
29441,2986,09-Mar-2025,79.0,paid
29442,2986,2025-04-09,79.0,failed
29443,2986,09/05/2025,79.0,paid
29444,2986,09/06/2025,79.0,paid
29445,2986,2025-07-09,79.0,paid
29446,2986,09/08/2025,79.0,paid
29447,2986,09/09/2025,79.0,refunded
29448,2986,10/09/2025,79.0,paid
29449,2986,09/11/2025,79.0,paid
29450,2986,2025-12-09,79.0,paid
29451,2987,26-Mar-2025,29.0,paid
29452,2987,2025-04-26,29.0,paid
29453,2987,2025-05-26,29.0,paid
29454,2987,2025-06-26,29.0,paid
29455,2987,26/07/2025,29.0,paid
29456,2987,2025-08-26,$29.00,paid
29457,2987,2025-09-26,29.0,paid
29458,2987,10/26/2025,29.0,paid
29459,2987,2025-11-26,29.0,paid
29460,2987,2025-12-26,29.0,paid
29461,2988,2025-02-11,29.0,paid
29462,2988,03/11/2025,29.0,paid
29463,2988,2025-04-11,29.0,paid
29464,2988,2025-05-11,$29.00,paid
29465,2988,2025-06-11,29.0,paid
29466,2988,07/11/2025,29.0,paid
29467,2988,2025-08-11,29.0,paid
29468,2988,11/09/2025,29.0,paid
29469,2988,2025-10-11,29.0,paid
29470,2988,2025-11-11,29.0,paid
29471,2988,2025-12-11,29.0,failed
29472,2989,2024-03-17,29.0,paid
29473,2989,04/17/2024,29.0,paid
29474,2989,2024-05-17,29.0,paid
29475,2989,17-Jun-2024,29.0,paid
29476,2989,2024-07-17,29.0,paid
29477,2989,08/17/2024,29.0,paid
29478,2990,2024-01-19,29.0,paid
29479,2990,2024-02-19,29.0,paid
29480,2991,2024-03-18,$29.00,paid
29481,2991,2024-04-18,29.0,paid
29482,2991,05/18/2024,29.0,paid
29483,2991,18-Jun-2024,29.0,paid
29484,2991,18-Jul-2024,29.0,paid
29485,2991,08/18/2024,29.0,paid
29486,2991,18/09/2024,29.0,paid
29487,2991,18-Oct-2024,29.0,paid
29488,2991,2024-11-18,29.0,paid
29489,2991,2024-12-18,29.0,paid
29490,2991,2025-01-18,29.0,paid
29491,2991,2025-02-18,29.0,paid
29492,2991,03/18/2025,29.0,paid
29493,2991,04/18/2025,29.0,paid
29494,2991,2025-05-18,29.0,paid
29495,2991,2025-06-18,29.0,paid
29496,2991,18-Jul-2025,29.0,paid
29497,2991,18-Aug-2025,29.0,failed
29498,2991,2025-09-18,29.0,paid
29499,2991,2025-10-18,29.0,paid
29500,2991,2025-11-18,29.0,paid
29501,2991,18/12/2025,29.0,paid
29502,2992,2025-07-12,199.0,paid
29503,2992,2025-08-12,199.0,failed
29504,2992,2025-09-12,199.0,paid
29505,2992,2025-10-12,199.0,refunded
29506,2992,2025-11-12,199.0,paid
29507,2992,12/12/2025,199.0,paid
29508,2993,2023-06-23,$79.00,paid
29509,2993,23-Jul-2023,79.0,paid
29510,2993,23-Aug-2023,79.0,paid
29511,2993,2023-09-23,79.0,paid
29512,2993,23/10/2023,79.0,paid
29513,2993,2023-11-23,79.0,paid
29514,2993,2023-12-23,79.0,paid
29515,2993,23-Jan-2024,79.0,paid
29516,2993,2024-02-23,79.0,paid
29517,2993,2024-03-23,79.0,paid
29518,2993,2024-04-23,79.0,paid
29519,2993,2024-05-23,79.0,paid
29520,2993,23-Jun-2024,79.0,paid
29521,2993,23-Jul-2024,79.0,paid
29522,2994,2025-08-13,790.0,paid
29523,2995,2024-09-04,199.0,paid
29524,2995,2024-10-04,199.0,paid
29525,2995,04/11/2024,199.0,paid
29526,2995,12/04/2024,199.0,paid
29527,2995,2025-01-04,199.0,refunded
29528,2995,04/02/2025,199.0,paid
29529,2995,03/04/2025,19900.0,failed
29530,2995,2025-04-04,199.0,paid
29531,2995,2025-05-04,199.0,paid
29532,2995,04-Jun-2025,199.0,paid
29533,2995,2025-07-04,199.0,failed
29534,2995,04-Aug-2025,199.0,paid
29535,2995,2025-09-04,199.0,paid
29536,2995,2025-10-04,199.0,paid
29537,2995,11/04/2025,199.0,paid
29538,2995,2025-12-04,199.0,paid
29539,2996,2024-02-23,199.0,paid
29540,2996,2024-03-23,199.0,paid
29541,2996,23/04/2024,199.0,paid
29542,2996,2024-05-23,199.0,paid
29543,2996,2024-06-23,199.0,paid
29544,2996,2024-07-23,$199.00,paid
29545,2996,2024-08-23,199.0,refunded
29546,2997,2024-12-23,79.0,paid
29547,2997,2025-01-23,$79.00,paid
29548,2997,2025-02-23,79.0,paid
29549,2997,2025-03-23,$79.00,paid
29550,2997,23-Apr-2025,79.0,paid
29551,2997,2025-05-23,79.0,paid
29552,2997,2025-06-23,79.0,paid
29553,2997,23/07/2025,79.0,paid
29554,2997,2025-08-23,79.0,paid
29555,2997,23-Sep-2025,79.0,paid
29556,2997,10/23/2025,$79.00,paid
29557,2997,23/11/2025,79.0,refunded
29558,2997,12/23/2025,79.0,paid
29559,2998,2024-01-11,29.0,paid
29560,2998,2024-02-11,29.0,paid
29561,2998,2024-03-11,29.0,paid
29562,2998,2024-04-11,29.0,paid
29563,2998,11/05/2024,29.0,paid
29564,2998,2024-06-11,29.0,paid
29565,2998,2024-07-11,29.0,paid
29566,2998,2024-08-11,29.0,failed
29567,2998,11/09/2024,29.0,paid
29568,2998,10/11/2024,29.0,paid
29569,2998,2024-11-11,29.0,paid
29570,2998,2024-12-11,29.0,paid
29571,2998,2025-01-11,29.0,paid
29572,2998,2025-02-11,29.0,paid
29573,2998,11/03/2025,29.0,paid
29574,2998,11/04/2025,29.0,paid
29575,2998,2025-05-11,29.0,paid
29576,2998,11-Jun-2025,29.0,paid
29577,2998,2025-07-11,29.0,paid
29578,2998,11-Aug-2025,29.0,paid
29579,2998,2025-09-11,29.0,paid
29580,2998,2025-10-11,29.0,paid
29581,2998,2025-11-11,29.0,paid
29582,2998,11/12/2025,29.0,failed
29583,3000,2024-10-16,79000.0,paid
29584,3000,16/10/2025,790.0,paid
29585,3001,2023-03-05,79.0,paid
29586,3001,2023-04-05,79.0,paid
29587,3002,31/03/2025,79.0,paid
29588,3002,04/30/2025,79.0,paid
29589,3002,30/05/2025,79.0,paid
29590,3002,2025-06-30,79.0,paid
29591,3002,30-Jul-2025,79.0,paid
29592,3002,2025-08-30,79.0,paid
29593,3002,30/09/2025,$79.00,paid
29594,3003,2025-03-04,79.0,paid
29595,3003,2025-04-04,79.0,paid
29596,3003,2025-05-04,$79.00,failed
29597,3003,2025-06-04,79.0,refunded
29598,3003,2025-07-04,79.0,refunded
29599,3003,2025-08-04,79.0,paid
29600,3003,2025-09-04,79.0,paid
29601,3003,04/10/2025,79.0,paid
29602,3003,11/04/2025,0.79,paid
29603,3003,2025-12-04,79.0,paid
29604,3004,07/07/2025,29.0,paid
29605,3004,08/07/2025,29.0,paid
29606,3004,2025-09-07,29.0,paid
29607,3004,2025-10-07,29.0,paid
29608,3004,2025-11-07,29.0,paid
29609,3004,2025-12-07,29.0,failed
29610,3005,17-Aug-2024,79.0,paid
29611,3005,2024-09-17,79.0,failed
29612,3005,2024-10-17,79.0,paid
29613,3005,11/17/2024,79.0,paid
29614,3005,2024-12-17,79.0,paid
29615,3005,2025-01-17,$79.00,paid
29616,3005,2025-02-17,$79.00,paid
29617,3005,03/17/2025,79.0,paid
29618,3005,2025-04-17,79.0,paid
29619,3005,17-May-2025,79.0,paid
29620,3006,13/10/2024,29.0,paid
29621,3006,13-Nov-2024,29.0,paid
29622,3006,2024-12-13,29.0,paid
29623,3006,01/13/2025,29.0,paid
29624,3006,2025-02-13,29.0,paid
29625,3006,03/13/2025,29.0,paid
29626,3006,13/04/2025,29.0,paid
29627,3006,2025-05-13,29.0,failed
29628,3006,2025-06-13,29.0,paid
29629,3006,13-Jul-2025,$29.00,paid
29630,3006,13-Aug-2025,29.0,paid
29631,3006,13-Sep-2025,29.0,paid
29632,3006,10/13/2025,29.0,paid
29633,3006,2025-11-13,29.0,paid
29634,3006,2025-12-13,29.0,paid
29635,3007,2023-01-27,79.0,paid
29636,3007,2023-02-27,79.0,paid
29637,3007,2023-03-27,79.0,paid
29638,3007,27/04/2023,79.0,paid
29639,3007,2023-05-27,79.0,paid
29640,3007,2023-06-27,79.0,paid
29641,3007,07/27/2023,79.0,paid
29642,3007,08/27/2023,79.0,paid
29643,3007,2023-09-27,$79.00,paid
29644,3007,2023-10-27,79.0,paid
29645,3007,27-Nov-2023,79.0,paid
29646,3007,2023-12-27,79.0,paid
29647,3007,2024-01-27,79.0,paid
29648,3007,02/27/2024,79.0,refunded
29649,3007,27-Mar-2024,79.0,paid
29650,3007,27-Apr-2024,79.0,paid
29651,3007,2024-05-27,79.0,paid
29652,3007,2024-06-27,79.0,paid
29653,3007,2024-07-27,$79.00,paid
29654,3007,2024-08-27,79.0,paid
29655,3007,2024-09-27,79.0,paid
29656,3007,2024-10-27,79.0,paid
29657,3007,2024-11-27,79.0,paid
29658,3007,2024-12-27,79.0,paid
29659,3007,27/01/2025,79.0,paid
29660,3007,2025-02-27,$79.00,paid
29661,3007,2025-03-27,79.0,failed
29662,3007,2025-04-27,79.0,paid
29663,3007,27/05/2025,79.0,paid
29664,3007,2025-06-27,79.0,paid
29665,3007,2025-07-27,79.0,paid
29666,3007,2025-08-27,79.0,paid
29667,3007,2025-09-27,79.0,refunded
29668,3007,2025-10-27,79.0,paid
29669,3007,11/27/2025,79.0,paid
29670,3007,27-Dec-2025,79.0,paid
29671,3008,2023-05-08,29.0,paid
29672,3008,2023-06-08,29.0,paid
29673,3008,08/07/2023,29.0,failed
29674,3008,2023-08-08,$29.00,paid
29675,3008,08/09/2023,29.0,failed
29676,3008,08/10/2023,$29.00,failed
29677,3008,2023-11-08,29.0,paid
29678,3008,08/12/2023,29.0,paid
29679,3008,2024-01-08,29.0,paid
29680,3008,2024-02-08,29.0,paid
29681,3008,2024-03-08,29.0,paid
29682,3008,08-Apr-2024,29.0,paid
29683,3008,05/08/2024,29.0,paid
29684,3008,08-Jun-2024,29.0,paid
29685,3008,2024-07-08,29.0,paid
29686,3008,2024-08-08,29.0,failed
29687,3008,2024-09-08,29.0,paid
29688,3008,2024-10-08,29.0,paid
29689,3008,08/11/2024,29.0,paid
29690,3008,2024-12-08,29.0,paid
29691,3008,2025-01-08,29.0,paid
29692,3008,08-Feb-2025,29.0,paid
29693,3008,08-Mar-2025,$29.00,paid
29694,3008,08/04/2025,29.0,paid
29695,3008,05/08/2025,29.0,paid
29696,3008,2025-06-08,29.0,paid
29697,3008,2025-07-08,29.0,paid
29698,3008,08-Aug-2025,29.0,paid
29699,3008,2025-09-08,29.0,paid
29700,3008,2025-10-08,29.0,paid
29701,3008,2025-11-08,29.0,paid
29702,3008,2025-12-08,29.0,paid
29703,3009,2023-05-26,290.0,paid
29704,3009,2024-05-26,290.0,paid
29705,3009,2025-05-26,290.0,paid
29706,3010,2024-08-24,199.0,paid
29707,3010,24-Sep-2024,199.0,paid
29708,3010,2024-10-24,$199.00,paid
29709,3010,2024-11-24,$199.00,failed
29710,3010,12/24/2024,199.0,paid
29711,3010,24/01/2025,199.0,paid
29712,3010,02/24/2025,199.0,paid
29713,3010,2025-03-24,199.0,paid
29714,3010,2025-04-24,199.0,paid
29715,3010,2025-05-24,199.0,paid
29716,3010,24-Jun-2025,$199.00,paid
29717,3010,2025-07-24,199.0,paid
29718,3010,2025-08-24,199.0,paid
29719,3010,2025-09-24,199.0,paid
29720,3010,2025-10-24,199.0,failed
29721,3010,24-Nov-2025,199.0,paid
29722,3010,2025-12-24,199.0,paid
29723,3011,06/02/2025,$29.00,paid
29724,3011,2025-03-06,29.0,paid
29725,3011,2025-04-06,29.0,paid
29726,3011,2025-05-06,29.0,paid
29727,3011,2025-06-06,29.0,paid
29728,3011,2025-07-06,29.0,paid
29729,3011,06/08/2025,29.0,paid
29730,3011,2025-09-06,29.0,paid
29731,3011,06/10/2025,$29.00,paid
29732,3011,11/06/2025,29.0,paid
29733,3011,06/12/2025,29.0,paid
29734,3012,2023-01-11,29.0,paid
29735,3012,11-Feb-2023,$29.00,paid
29736,3012,2023-03-11,29.0,paid
29737,3012,2023-04-11,29.0,paid
29738,3012,2023-05-11,29.0,paid
29739,3012,11/06/2023,29.0,paid
29740,3012,11/07/2023,29.0,paid
29741,3012,2023-08-11,29.0,paid
29742,3012,2023-09-11,29.0,paid
29743,3012,11-Oct-2023,29.0,paid
29744,3012,11/11/2023,29.0,paid
29745,3012,11/12/2023,29.0,refunded
29746,3012,2024-01-11,29.0,paid
29747,3012,2024-02-11,29.0,paid
29748,3012,2024-03-11,29.0,paid
29749,3012,11-Apr-2024,29.0,paid
29750,3012,2024-05-11,29.0,paid
29751,3012,2024-06-11,29.0,paid
29752,3012,2024-07-11,29.0,paid
29753,3012,11/08/2024,29.0,paid
29754,3012,09/11/2024,29.0,paid
29755,3012,10/11/2024,29.0,paid
29756,3012,11-Nov-2024,29.0,paid
29757,3012,11-Dec-2024,29.0,paid
29758,3012,2025-01-11,29.0,refunded
29759,3012,2025-02-11,29.0,paid
29760,3012,2025-03-11,29.0,paid
29761,3012,2025-04-11,29.0,paid
29762,3012,11-May-2025,29.0,paid
29763,3012,2025-06-11,29.0,failed
29764,3012,11-Jul-2025,29.0,refunded
29765,3012,11/08/2025,29.0,paid
29766,3012,2025-09-11,29.0,paid
29767,3012,10/11/2025,29.0,paid
29768,3012,11/11/2025,29.0,paid
29769,3012,2025-12-11,29.0,refunded
29770,3013,2023-03-11,199.0,paid
29771,3013,11/04/2023,199.0,paid
29772,3013,05/11/2023,199.0,paid
29773,3014,02/09/2023,7900.0,paid
29774,3014,2023-10-02,$79.00,paid
29775,3014,2023-11-02,79.0,paid
29776,3014,2023-12-02,79.0,paid
29777,3014,02-Jan-2024,79.0,paid
29778,3014,02-Feb-2024,79.0,paid
29779,3014,2024-03-02,79.0,paid
29780,3014,2024-04-02,79.0,paid
29781,3014,05/02/2024,$79.00,paid
29782,3014,2024-06-02,79.0,paid
29783,3014,2024-07-02,79.0,failed
29784,3014,2024-08-02,79.0,paid
29785,3014,2024-09-02,0.79,paid
29786,3014,2024-10-02,79.0,paid
29787,3014,02/11/2024,79.0,paid
29788,3014,02/12/2024,79.0,paid
29789,3014,2025-01-02,79.0,paid
29790,3014,2025-02-02,79.0,paid
29791,3014,2025-03-02,7900.0,paid
29792,3014,2025-04-02,79.0,paid
29793,3014,2025-05-02,79.0,paid
29794,3014,2025-06-02,79.0,paid
29795,3014,2025-07-02,79.0,paid
29796,3014,02/08/2025,79.0,paid
29797,3014,2025-09-02,$79.00,paid
29798,3014,10/02/2025,79.0,paid
29799,3014,2025-11-02,79.0,paid
29800,3014,2025-12-02,79.0,paid
29801,3015,2023-07-12,199.0,refunded
29802,3015,12-Aug-2023,199.0,paid
29803,3015,2023-09-12,$199.00,paid
29804,3015,2023-10-12,199.0,paid
29805,3015,12/11/2023,199.0,paid
29806,3015,2023-12-12,199.0,paid
29807,3015,2024-01-12,199.0,paid
29808,3015,12-Feb-2024,199.0,paid
29809,3015,12/03/2024,199.0,paid
29810,3015,12-Apr-2024,199.0,paid
29811,3015,12/05/2024,199.0,failed
29812,3015,2024-06-12,199.0,paid
29813,3015,2024-07-12,199.0,paid
29814,3015,2024-08-12,$199.00,paid
29815,3015,2024-09-12,199.0,paid
29816,3015,2024-10-12,199.0,paid
29817,3015,2024-11-12,199.0,paid
29818,3015,12-Dec-2024,199.0,paid
29819,3015,2025-01-12,199.0,paid
29820,3015,2025-02-12,199.0,paid
29821,3015,2025-03-12,199.0,paid
29822,3015,2025-04-12,199.0,paid
29823,3015,05/12/2025,199.0,paid
29824,3015,2025-06-12,$199.00,paid
29825,3015,12/07/2025,199.0,paid
29826,3015,12-Aug-2025,199.0,paid
29827,3015,2025-09-12,199.0,paid
29828,3015,2025-10-12,199.0,paid
29829,3015,2025-11-12,199.0,paid
29830,3015,12/12/2025,$199.00,paid
29831,3016,2023-05-31,29.0,paid
29832,3016,30-Jun-2023,29.0,paid
29833,3016,07/30/2023,$29.00,paid
29834,3016,2023-08-30,29.0,paid
29835,3016,2023-09-30,$29.00,paid
29836,3016,10/30/2023,29.0,paid
29837,3016,2023-11-30,29.0,paid
29838,3016,30/12/2023,29.0,paid
29839,3016,2024-01-30,29.0,paid
29840,3016,2024-02-29,29.0,paid
29841,3016,29-Mar-2024,29.0,paid
29842,3016,29/04/2024,29.0,paid
29843,3016,05/29/2024,29.0,paid
29844,3016,2024-06-29,29.0,paid
29845,3016,29-Jul-2024,29.0,paid
29846,3016,2024-08-29,29.0,paid
29847,3016,29/09/2024,29.0,paid
29848,3016,10/29/2024,29.0,paid
29849,3016,2024-11-29,29.0,paid
29850,3016,2024-12-29,29.0,paid
29851,3016,29/01/2025,29.0,paid
29852,3016,2025-02-28,29.0,paid
29853,3016,2025-03-28,29.0,paid
29854,3016,2025-04-28,29.0,paid
29855,3016,2025-05-28,29.0,paid
29856,3016,2025-06-28,29.0,paid
29857,3016,2025-07-28,$29.00,paid
29858,3016,2025-08-28,29.0,paid
29859,3016,28/09/2025,29.0,paid
29860,3016,28-Oct-2025,29.0,paid
29861,3016,2025-11-28,29.0,paid
29862,3016,28-Dec-2025,29.0,paid
29863,3017,2024-10-19,199.0,paid
29864,3017,11/19/2024,199.0,paid
29865,3017,12/19/2024,199.0,paid
29866,3017,19/01/2025,199.0,paid
29867,3017,2025-02-19,199.0,paid
29868,3017,19-Mar-2025,199.0,paid
29869,3017,2025-04-19,199.0,paid
29870,3017,19-May-2025,199.0,failed
29871,3017,2025-06-19,199.0,paid
29872,3017,2025-07-19,$199.00,paid
29873,3017,2025-08-19,$199.00,paid
29874,3017,2025-09-19,199.0,paid
29875,3017,2025-10-19,199.0,paid
29876,3017,11/19/2025,199.0,paid
29877,3017,2025-12-19,199.0,paid
29878,3018,2023-08-28,199.0,paid
29879,3018,2023-09-28,199.0,paid
29880,3018,2023-10-28,199.0,paid
29881,3018,2023-11-28,199.0,paid
29882,3018,28/12/2023,199.0,failed
29883,3018,2024-01-28,199.0,paid
29884,3018,2024-02-28,199.0,paid
29885,3018,2024-03-28,199.0,paid
29886,3018,2024-04-28,199.0,paid
29887,3018,28/05/2024,199.0,failed
29888,3018,2024-06-28,199.0,paid
29889,3018,28/07/2024,199.0,paid
29890,3018,28-Aug-2024,199.0,paid
29891,3018,2024-09-28,199.0,paid
29892,3018,10/28/2024,199.0,paid
29893,3018,28/11/2024,$199.00,paid
29894,3018,2024-12-28,199.0,paid
29895,3018,2025-01-28,199.0,paid
29896,3018,02/28/2025,199.0,paid
29897,3018,2025-03-28,199.0,paid
29898,3018,04/28/2025,199.0,paid
29899,3018,28/05/2025,199.0,paid
29900,3018,28/06/2025,199.0,paid
29901,3018,2025-07-28,199.0,paid
29902,3018,2025-08-28,199.0,paid
29903,3018,2025-09-28,199.0,paid
29904,3018,28/10/2025,199.0,paid
29905,3018,2025-11-28,199.0,paid
29906,3018,28/12/2025,19900.0,paid
29907,3019,2023-01-26,$29.00,paid
29908,3019,2023-02-26,29.0,paid
29909,3019,2023-03-26,29.0,paid
29910,3020,2023-11-03,29.0,paid
29911,3020,2023-12-03,29.0,paid
29912,3020,2024-01-03,29.0,paid
29913,3020,02/03/2024,29.0,paid
29914,3020,2024-03-03,29.0,failed
29915,3020,2024-04-03,29.0,paid
29916,3021,2023-03-23,29.0,paid
29917,3021,2023-04-23,29.0,paid
29918,3021,23/05/2023,29.0,paid
29919,3021,2023-06-23,29.0,paid
29920,3021,23-Jul-2023,29.0,failed
29921,3021,08/23/2023,29.0,paid
29922,3021,23/09/2023,29.0,paid
29923,3021,2023-10-23,29.0,paid
29924,3021,2023-11-23,29.0,paid
29925,3021,23/12/2023,29.0,paid
29926,3021,2024-01-23,29.0,paid
29927,3021,2024-02-23,$29.00,failed
29928,3021,2024-03-23,29.0,failed
29929,3021,23/04/2024,29.0,paid
29930,3021,2024-05-23,29.0,paid
29931,3021,2024-06-23,29.0,paid
29932,3021,2024-07-23,29.0,paid
29933,3021,08/23/2024,29.0,paid
29934,3021,23-Sep-2024,29.0,paid
29935,3021,2024-10-23,29.0,paid
29936,3021,2024-11-23,$29.00,paid
29937,3021,2024-12-23,29.0,paid
29938,3021,23-Jan-2025,29.0,paid
29939,3021,2025-02-23,29.0,paid
29940,3021,2025-03-23,29.0,paid
29941,3021,23/04/2025,29.0,paid
29942,3021,2025-05-23,29.0,paid
29943,3021,2025-06-23,29.0,paid
29944,3021,2025-07-23,29.0,paid
29945,3021,2025-08-23,29.0,paid
29946,3021,2025-09-23,29.0,paid
29947,3021,2025-10-23,29.0,paid
29948,3021,23-Nov-2025,29.0,paid
29949,3021,2025-12-23,29.0,refunded
29950,3022,2023-02-13,290.0,paid
29951,3022,2024-02-13,290.0,paid
29952,3023,2023-05-07,79.0,paid
29953,3023,2023-06-07,7900.0,failed
29954,3023,2023-07-07,79.0,paid
29955,3023,07-Aug-2023,79.0,paid
29956,3023,2023-09-07,79.0,paid
29957,3023,07/10/2023,7900.0,paid
29958,3024,04/29/2024,79.0,paid
29959,3024,2024-05-29,79.0,paid
29960,3024,2024-06-29,79.0,paid
29961,3024,07/29/2024,79.0,paid
29962,3024,29-Aug-2024,79.0,paid
29963,3024,2024-09-29,79.0,paid
29964,3024,2024-10-29,79.0,paid
29965,3024,2024-11-29,79.0,paid
29966,3024,2024-12-29,79.0,paid
29967,3025,2025-10-27,790.0,paid
29968,3026,29-Mar-2023,790.0,paid
29969,3027,2024-03-31,199.0,paid
29970,3027,30-Apr-2024,199.0,paid
29971,3027,30/05/2024,199.0,paid
29972,3027,2024-06-30,199.0,paid
29973,3027,2024-07-30,199.0,paid
29974,3027,2024-08-30,199.0,paid
29975,3027,2024-09-30,199.0,paid
29976,3027,2024-10-30,199.0,paid
29977,3027,2024-11-30,199.0,paid
29978,3027,2024-12-30,199.0,paid
29979,3027,30-Jan-2025,199.0,paid
29980,3027,2025-02-28,199.0,paid
29981,3027,2025-03-28,199.0,refunded
29982,3027,04/28/2025,199.0,paid
29983,3027,2025-05-28,199.0,failed
29984,3027,28/06/2025,199.0,paid
29985,3027,2025-07-28,199.0,paid
29986,3027,2025-08-28,199.0,paid
29987,3027,2025-09-28,199.0,paid
29988,3027,2025-10-28,199.0,paid
29989,3027,28-Nov-2025,199.0,paid
29990,3027,28-Dec-2025,199.0,paid
29991,3028,11/17/2024,79.0,paid
29992,3028,17/12/2024,79.0,paid
29993,3028,2025-01-17,79.0,paid
29994,3028,17/02/2025,79.0,paid
29995,3028,03/17/2025,79.0,paid
29996,3028,2025-04-17,79.0,failed
29997,3029,2023-08-17,29.0,paid
29998,3029,09/17/2023,29.0,paid
29999,3029,10/17/2023,29.0,paid
30000,3029,2023-11-17,$29.00,paid
30001,3029,12/17/2023,29.0,paid
30002,3029,2024-01-17,29.0,failed
30003,3029,2024-02-17,29.0,paid
30004,3029,17/03/2024,$29.00,paid
30005,3029,17/04/2024,29.0,failed
30006,3029,2024-05-17,29.0,paid
30007,3029,2024-06-17,29.0,paid
30008,3029,2024-07-17,29.0,paid
30009,3030,09/23/2024,29.0,paid
30010,3030,23-Oct-2024,29.0,paid
30011,3030,2024-11-23,29.0,paid
30012,3030,12/23/2024,29.0,paid
30013,3030,01/23/2025,29.0,paid
30014,3030,2025-02-23,29.0,paid
30015,3030,2025-03-23,29.0,paid
30016,3030,2025-04-23,29.0,paid
30017,3030,2025-05-23,29.0,paid
30018,3030,2025-06-23,29.0,paid
30019,3030,2025-07-23,29.0,paid
30020,3030,2025-08-23,29.0,paid
30021,3030,2025-09-23,29.0,paid
30022,3030,23-Oct-2025,29.0,paid
30023,3030,11/23/2025,29.0,paid
30024,3030,2025-12-23,29.0,paid
30025,3031,2024-04-07,290.0,paid
30026,3032,29/08/2024,290.0,paid
30027,3032,29/08/2025,290.0,paid
30028,3033,2023-06-13,29.0,paid
30029,3033,13-Jul-2023,29.0,paid
30030,3033,2023-08-13,29.0,paid
30031,3034,2024-11-07,79.0,paid
30032,3035,2025-10-02,29.0,paid
30033,3035,02/11/2025,29.0,paid
30034,3035,2025-12-02,29.0,paid
30035,3036,2024-05-23,79.0,paid
30036,3036,23-Jun-2024,79.0,paid
30037,3036,2024-07-23,79.0,paid
30038,3036,23/08/2024,$79.00,paid
30039,3036,2024-09-23,$79.00,paid
30040,3036,2024-10-23,79.0,paid
30041,3036,23/11/2024,79.0,paid
