subscription_id,customer_id,plan_id,start_date,end_date,billing_cycle,status
2280,2032,2,2023-04-01,2023-07-15,monthly,cancelled
2281,2032,1,03-Nov-2023,,monthly,active
2282,2033,1,04/15/2024,2024-08-06,monthly,cancelled
2283,2034,1,27-Jan-2023,2025-02-06,monthly,cancelled
2284,2035,2,02/12/2024,,monthly,active
2285,2036,2,04-Aug-2025,,monthly,active
2286,2037,2,04-Oct-2025,,monthly,active
2287,2038,1,01/08/2024,2025-01-18,monthly,cancelled
2288,2039,1,2023-02-03,,monthly,active
2289,2040,2,06/19/2025,,monthly,active
2290,2041,2,10-Dec-2025,,annual,active
2291,2042,2,29/04/2025,,monthly,active
2292,2043,2,07/04/2025,,monthly,active
2293,2044,2,2024-04-28,2024-11-04,monthly,cancelled
2294,2045,2,05/25/2024,2025-12-15,annual,cancelled
2295,2046,2,2023-03-19,,monthly,active
2296,2047,2,06/10/2025,,annual,active
2297,2048,3,22-Aug-2024,2025-10-12,annual,cancelled
2298,2049,1,09/20/2025,,monthly,active
2299,2050,2,21/11/2025,,monthly,active
2300,2051,1,2024-06-24,,annual,active
2301,2052,1,2025-11-21,2025-12-26,monthly,cancelled
2302,2053,2,02/26/2023,2023-05-03,monthly,cancelled
2303,2053,1,2023-06-05,,monthly,active
2304,2054,3,2023-10-28,,monthly,active
2305,2055,3,25-May-2023,,annual,active
2306,2056,2,07/13/2025,,annual,active
2307,2057,1,04-Nov-2025,,monthly,active
2308,2058,3,05/07/2025,,monthly,active
2309,2059,2,09-May-2024,2025-02-03,monthly,cancelled
2310,2060,1,07/07/2024,2024-10-16,monthly,cancelled
2311,2061,1,2025-09-04,,monthly,active
2312,2062,2,2025-05-17,2025-06-28,monthly,cancelled
2313,2062,1,08-Oct-2025,,monthly,active
2314,2063,2,04-Apr-2024,,monthly,active
2315,2064,1,13/05/2025,,monthly,active
2316,2065,2,29-May-2025,,monthly,active
2317,2066,2,2023-07-29,,monthly,active
2318,2067,2,2024-07-17,,monthly,active
2319,2068,2,26-Dec-2025,,annual,active
2320,2069,3,2025-12-15,,annual,active
2321,2070,1,15-Mar-2024,,annual,active
2322,2071,2,23/02/2024,,annual,active
2323,2072,3,03/31/2023,2023-06-14,annual,cancelled
2324,2073,1,2024-07-24,2024-11-07,monthly,cancelled
2325,2074,2,01/31/2024,,monthly,active
2326,2075,1,2023-05-14,2023-06-17,monthly,cancelled
2327,2076,1,31/03/2025,,monthly,active
2328,2077,1,08-Apr-2024,,monthly,active
2329,2078,1,21-Mar-2025,2025-05-20,monthly,cancelled
2330,2079,1,01-Nov-2024,,monthly,active
2331,2080,1,05/01/2024,2024-06-01,monthly,cancelled
2332,2080,1,09/05/2024,,monthly,active
2333,2081,2,20-Dec-2024,2025-04-05,monthly,cancelled
2334,2082,3,19-Mar-2025,2025-10-28,annual,cancelled
2335,2083,2,02-Nov-2024,,annual,active
2336,2084,1,12/22/2025,,annual,active
2337,2085,2,06-Sep-2025,,annual,active
2338,2086,2,10/06/2024,,monthly,active
2339,2087,3,10/15/2024,,annual,active
2340,2088,2,06-Dec-2024,,annual,active
2341,2089,1,15/08/2024,,annual,active
2342,2090,1,21-May-2025,2025-07-14,annual,cancelled
2343,2090,2,03-Oct-2025,,annual,active
2344,2091,3,28/08/2025,2025-09-29,monthly,cancelled
2345,2092,1,2024-07-29,,annual,active
2346,2093,2,03-May-2023,,annual,active
2347,2094,1,19/09/2023,,monthly,active
2348,2095,3,07/13/2024,,monthly,active
2349,2096,1,05/06/2023,,monthly,active
2350,2097,1,12/01/2024,,monthly,active
2351,2098,1,12-Dec-2023,2024-02-15,monthly,cancelled
2352,2099,1,04/21/2024,,monthly,active
2353,2100,1,06-May-2024,2025-05-06,monthly,cancelled
2354,2100,1,08/26/2025,,monthly,active
2355,2101,1,17-Aug-2023,,monthly,active
2356,2102,1,2025-10-03,,monthly,active
2357,2103,1,02/27/2024,,annual,active
2358,2104,1,02/16/2025,,annual,active
2359,2105,1,05/18/2023,,monthly,active
2360,2106,1,03/09/2023,,monthly,active
2361,2107,1,08-Nov-2024,,monthly,active
2362,2108,2,21/06/2025,,monthly,active
2363,2109,1,2024-06-04,,monthly,active
2364,2110,3,2025-12-31,,monthly,active
2365,2111,1,08-Aug-2023,2024-05-26,annual,cancelled
2366,2112,1,2023-10-29,2024-01-13,monthly,cancelled
2367,2113,3,05/21/2025,,monthly,active
2368,2114,1,09/12/2025,,monthly,active
2369,2115,3,10-Feb-2025,,monthly,active
2370,2116,1,02-Jul-2024,2025-07-25,annual,cancelled
2371,2116,2,2025-08-31,,annual,active
2372,2117,1,2024-05-02,,monthly,active
2373,2118,3,03/06/2024,2024-11-10,monthly,cancelled
2374,2119,2,02/04/2023,2023-08-25,monthly,cancelled
2375,2120,1,02-Aug-2025,,monthly,active
2376,2121,1,01/23/2023,,monthly,active
2377,2122,2,08/15/2024,,annual,active
2378,2123,2,2025-05-12,,monthly,active
2379,2124,1,20/07/2023,,monthly,active
2380,2125,2,01/27/2025,,monthly,active
2381,2126,1,09-Nov-2024,2024-12-20,monthly,cancelled
2382,2127,1,01/06/2023,2023-08-13,monthly,cancelled
2383,2128,1,05/04/2024,,monthly,active
2384,2129,1,04/07/2024,,monthly,active
2385,2130,3,2024-08-25,,monthly,active
2386,2131,1,2023-02-01,,annual,active
2387,2132,2,2023-05-29,2024-05-14,monthly,cancelled
2388,2133,2,19/07/2025,,monthly,active
2389,2134,2,19-Jul-2025,2025-08-20,monthly,cancelled
2390,2134,1,10/10/2025,,monthly,active
2391,2135,1,11/06/2023,,monthly,active
2392,2136,2,02-Aug-2025,,monthly,active
2393,2137,1,2023-10-10,2023-12-11,annual,cancelled
2394,2137,2,03/09/2024,,annual,active
2395,2138,1,10-Oct-2023,2024-01-11,annual,cancelled
2396,2138,2,04/25/2024,,annual,active
2397,2139,2,2025-07-09,2025-10-28,monthly,cancelled
2398,2140,3,04-Aug-2023,,monthly,active
2399,2141,2,06/01/2023,,annual,active
2400,2142,3,12/04/2023,2023-08-25,monthly,cancelled
2401,2143,2,2025-07-29,,annual,active
2402,2144,2,27/07/2024,2025-06-26,annual,cancelled
2403,2145,1,07/15/2025,2025-09-25,monthly,cancelled
2404,2145,3,2025-12-01,,monthly,active
2405,2146,2,01/05/2023,2023-12-17,annual,cancelled
2406,2147,2,2023-01-03,,monthly,active
2407,2148,1,2023-06-15,,annual,active
2408,2149,2,13-Feb-2024,2024-06-08,monthly,cancelled
2409,2149,2,04-Aug-2024,,monthly,active
2410,2150,3,06/09/2024,2025-03-27,monthly,cancelled
2411,2151,1,23-Aug-2024,,monthly,active
2412,2152,1,2025-04-24,,monthly,active
2413,2153,2,11/20/2025,,annual,active
2414,2154,1,14/03/2023,,annual,active
2415,2155,2,21-May-2023,,annual,active
2416,2156,3,2024-11-21,2025-11-02,monthly,cancelled
2417,2157,1,2023-03-21,,monthly,active
2418,2158,1,27/10/2025,,monthly,active
2419,2159,3,04/11/2025,,monthly,active
2420,2160,1,03/16/2025,,monthly,active
2421,2161,1,20-Jan-2023,2023-02-26,monthly,cancelled
2422,2162,2,2023-02-26,2023-06-09,monthly,cancelled
2423,2163,2,11/05/2025,,annual,active
2424,2164,3,30/06/2025,,annual,active
2425,2165,1,23/04/2024,2024-09-25,monthly,cancelled
2426,2165,1,14-Dec-2024,,monthly,active
2427,2166,1,2023-10-04,,monthly,active
2428,2167,1,2023-01-22,,monthly,active
2429,2168,2,2024-03-15,,monthly,active
2430,2169,1,03/07/2023,2023-04-03,monthly,cancelled
2431,2169,1,2023-04-27,,monthly,active
2432,2170,2,07/08/2025,,annual,active
2433,2171,1,2023-05-15,,monthly,active
2434,2172,2,21/02/2024,,monthly,active
2435,2173,1,04/04/2023,,monthly,active
2436,2174,1,2024-03-29,2024-07-29,annual,cancelled
2437,2174,3,08/17/2024,,annual,active
2438,2175,1,2025-02-04,2025-10-10,monthly,cancelled
2439,2176,1,27-Jan-2023,2023-04-18,annual,cancelled
2440,2176,2,07/29/2023,,annual,active
2441,2177,2,06/18/2025,,annual,active
2442,2178,1,2024-03-22,2024-04-27,monthly,cancelled
2443,2178,2,06/05/2024,,monthly,active
2444,2179,1,01/06/2023,2023-02-23,monthly,cancelled
2445,2180,1,26/11/2023,,monthly,active
2446,2181,3,03/12/2025,,monthly,active
2447,2182,2,03/11/2023,2024-10-10,monthly,cancelled
2448,2183,1,2023-03-23,2023-10-03,annual,cancelled
2449,2184,2,11/11/2025,,annual,active
2450,2185,1,06/10/2023,,annual,active
2451,2186,2,10/24/2024,,annual,active
2452,2187,1,04-Jun-2023,,annual,active
2453,2188,1,17/10/2023,2024-04-28,monthly,cancelled
2454,2188,2,08/03/2024,,monthly,active
2455,2189,2,16-Sep-2023,2024-02-29,annual,cancelled
2456,2190,2,06/01/2024,,annual,active
2457,2191,2,2025-12-05,,annual,active
2458,2192,2,2025-10-27,,annual,active
2459,2193,1,2025-08-21,2025-10-22,annual,cancelled
2460,2193,2,2025-11-03,,annual,active
2461,2194,1,04/29/2024,,monthly,active
2462,2195,2,11/13/2023,2024-08-15,monthly,cancelled
2463,2195,2,09/24/2024,,monthly,active
2464,2196,2,20-Apr-2023,2024-06-08,monthly,cancelled
2465,2197,1,2023-12-30,,annual,active
2466,2198,1,2023-02-05,,monthly,active
2467,2199,1,10/12/2025,,monthly,active
2468,2200,3,2023-09-17,,monthly,active
2469,2201,3,2024-03-24,,annual,active
2470,2202,1,14/05/2024,2024-07-20,monthly,cancelled
2471,2202,1,12/09/2024,,monthly,active
2472,2203,1,13-Apr-2025,,monthly,active
2473,2204,2,04/17/2024,,monthly,active
2474,2205,2,09/28/2023,,annual,active
2475,2206,2,2025-08-19,,monthly,active
2476,2207,2,2024-06-23,2025-02-22,monthly,cancelled
2477,2208,3,06/16/2023,2023-10-31,monthly,cancelled
2478,2209,1,2025-05-05,2025-06-27,monthly,cancelled
2479,2210,1,2023-11-10,2024-12-07,monthly,cancelled
2480,2210,2,18-Feb-2025,,monthly,active
2481,2211,3,07/09/2024,,monthly,active
2482,2212,2,05/04/2024,2024-07-08,monthly,cancelled
2483,2213,1,2023-12-12,2025-12-31,monthly,cancelled
2484,2214,3,2023-10-09,2024-01-25,monthly,cancelled
2485,2214,3,04/19/2024,,monthly,active
2486,2215,3,2023-07-27,,monthly,active
2487,2216,1,2025-04-14,,monthly,active
2488,2217,3,2025-02-17,2025-04-08,annual,cancelled
2489,2217,1,2025-05-22,,annual,active
2490,2218,3,08/01/2025,,annual,active
2491,2219,3,19/02/2024,,monthly,active
2492,2220,3,19/10/2025,,monthly,active
2493,2221,1,2024-07-04,2025-02-06,monthly,cancelled
2494,2222,1,18/11/2024,,annual,active
2495,2223,2,03/15/2025,,monthly,active
2496,2224,1,17/09/2023,2024-04-21,monthly,cancelled
2497,2224,1,2024-05-28,,monthly,active
2498,2225,2,06-Nov-2025,,monthly,active
2499,2226,1,2025-02-19,,monthly,active
2500,2227,2,2023-07-10,2024-01-07,monthly,cancelled
2501,2227,2,2024-04-22,,monthly,active
2502,2228,2,2023-04-18,2024-02-24,annual,cancelled
2503,2229,3,2025-04-30,,monthly,active
2504,2230,2,03/26/2024,2024-05-28,annual,cancelled
2505,2230,2,04/07/2024,,annual,active
2506,2231,3,12-Oct-2025,,monthly,active
2507,2232,3,2023-07-09,2023-10-07,monthly,cancelled
2508,2233,3,2025-06-05,,monthly,active
2509,2234,2,02/02/2024,,annual,active
2510,2235,3,11/30/2024,,monthly,active
2511,2236,3,03/30/2025,2025-05-08,annual,cancelled
2512,2237,2,01/01/2025,,monthly,active
2513,2238,1,2023-03-16,2024-02-02,annual,cancelled
2514,2239,1,2024-10-16,,annual,active
2515,2240,2,2024-03-21,,monthly,active
2516,2241,1,07-Sep-2023,2025-06-20,monthly,cancelled
2517,2242,3,17-Jan-2024,,annual,active
2518,2243,2,2024-12-22,2025-02-09,monthly,cancelled
2519,2243,3,2025-05-07,,monthly,active
2520,2244,3,04/09/2024,,monthly,active
2521,2245,2,30/03/2024,2024-11-16,annual,cancelled
2522,2246,1,24/03/2025,,monthly,active
2523,2247,3,05/09/2023,,monthly,active
2524,2248,1,13/09/2023,2025-05-28,monthly,cancelled
2525,2249,2,10-Jan-2024,2024-02-17,monthly,cancelled
2526,2250,3,2025-12-29,,monthly,active
2527,2251,2,03/19/2024,2024-07-11,monthly,cancelled
2528,2252,1,21-Aug-2024,,monthly,active
2529,2253,1,13/01/2024,,monthly,active
2530,2254,1,03-Aug-2025,,monthly,active
2531,2255,1,12/24/2025,,annual,active
2532,2256,3,2024-04-14,,monthly,active
2533,2257,3,03/26/2024,,monthly,active
2534,2258,3,08/27/2025,,monthly,active
2535,2259,1,29/05/2024,,annual,active
2536,2260,1,2023-05-28,2023-11-28,monthly,cancelled
2537,2261,2,2025-02-08,2025-12-22,monthly,cancelled
2538,2262,1,04/09/2025,,monthly,active
2539,2263,2,2025-10-13,,monthly,active
2540,2264,1,06/04/2025,,annual,active
2541,2265,1,23-May-2025,,annual,active
2542,2266,1,27-Feb-2023,2023-06-29,annual,cancelled
2543,2267,1,22-Dec-2024,,monthly,active
2544,2268,2,02/21/2025,,annual,active
2545,2269,2,24-Oct-2023,2023-11-18,annual,cancelled
2546,2269,3,13-Feb-2024,,annual,active
2547,2270,3,2024-07-11,2025-03-15,monthly,cancelled
2548,2271,1,03/01/2023,2023-03-03,monthly,cancelled
2549,2271,2,19-Apr-2023,,monthly,active
2550,2272,1,07/06/2025,,monthly,active
2551,2273,3,2025-05-23,2025-07-01,monthly,cancelled
2552,2273,3,16/08/2025,,monthly,active
2553,2274,1,27-Mar-2024,,monthly,active
2554,2275,2,22-Jun-2025,2025-08-10,monthly,cancelled
2555,2276,2,2023-04-12,2024-02-22,monthly,cancelled
2556,2277,1,05-Aug-2025,,annual,active
2557,2278,1,11/17/2024,2025-03-26,annual,cancelled
2558,2279,2,20-Jun-2024,,monthly,active
2559,2280,1,09-Jun-2023,,monthly,active
2560,2281,2,2024-07-18,,monthly,active
2561,2282,1,27/10/2023,,monthly,active
2562,2283,2,27-Dec-2025,,monthly,active
2563,2284,3,17/01/2023,,monthly,active
2564,2285,1,30-Mar-2023,,monthly,active
2565,2286,2,28/01/2025,,monthly,active
2566,2287,1,10/09/2024,2024-11-24,monthly,cancelled
2567,2288,2,22/04/2023,2023-08-20,monthly,cancelled
2568,2289,2,03/08/2025,,annual,active
2569,2290,3,23-Aug-2025,,monthly,active
2570,2291,1,01/08/2025,,annual,active
2571,2292,1,29/01/2025,2025-09-02,monthly,cancelled
2572,2293,3,2023-03-10,,monthly,active
2573,2294,2,02/08/2023,,annual,active
2574,2295,2,27-Feb-2023,2024-04-07,monthly,cancelled
2575,2296,2,20-Feb-2025,,monthly,active
2576,2297,2,06/16/2025,,monthly,active
2577,2298,2,04/30/2023,2023-08-30,monthly,cancelled
2578,2299,1,2025-05-14,,monthly,active
2579,2300,2,12/01/2025,,annual,active
2580,2301,1,17/03/2024,,annual,active
2581,2302,2,2023-09-09,,annual,active
2582,2303,2,18/10/2023,,annual,active
2583,2304,1,2023-12-22,,monthly,active
2584,2305,1,09/25/2025,,monthly,active
2585,2306,2,2025-07-27,,monthly,active
2586,2307,1,01/12/2023,2024-05-12,monthly,cancelled
2587,2307,1,03/09/2024,,monthly,active
2588,2308,2,2025-04-27,2025-07-29,monthly,cancelled
2589,2309,1,10/11/2025,,monthly,active
2590,2310,1,2025-02-03,2025-02-26,monthly,cancelled
2591,2310,1,04/23/2025,,monthly,active
2592,2311,1,10/31/2023,,monthly,active
2593,2312,1,03/12/2024,2025-02-01,monthly,cancelled
2594,2312,3,05/30/2025,,monthly,active
2595,2313,1,25-May-2024,2024-06-29,monthly,cancelled
2596,2314,3,26-Jun-2023,,monthly,active
2597,2315,2,01/05/2025,,annual,active
2598,2316,2,19/09/2025,,monthly,active
2599,2317,1,12/27/2024,2025-11-23,annual,cancelled
2600,2318,3,2023-10-19,,annual,active
2601,2319,3,01/08/2025,,annual,active
2602,2320,1,22/02/2025,,monthly,active
2603,2321,1,2024-08-25,2025-03-23,annual,cancelled
2604,2322,2,2023-01-25,2024-04-08,monthly,cancelled
2605,2322,2,28-May-2024,,monthly,active
2606,2323,3,12/16/2024,,monthly,active
2607,2324,2,24/03/2025,,annual,active
2608,2325,1,2024-01-14,,annual,active
2609,2326,1,06/05/2025,2025-08-28,annual,cancelled
2610,2326,1,10/20/2025,,annual,active
2611,2327,2,11/19/2023,2024-07-14,annual,cancelled
2612,2327,1,10/22/2024,,annual,active
2613,2328,2,12/10/2024,2025-03-17,monthly,cancelled
2614,2328,2,09/07/2025,,monthly,active
2615,2329,1,04/16/2025,,annual,active
2616,2330,2,2023-06-05,2023-10-01,monthly,cancelled
2617,2330,1,29/01/2024,,monthly,active
2618,2331,2,08/08/2023,2024-01-23,annual,cancelled
2619,2331,1,19-Apr-2024,,annual,active
2620,2332,1,2023-12-05,2024-10-30,monthly,cancelled
2621,2332,3,2025-02-24,,monthly,active
2622,2333,1,29-Aug-2024,,monthly,active
2623,2334,2,05/04/2025,,monthly,active
2624,2335,2,2023-04-30,,annual,active
2625,2336,2,12/30/2023,,monthly,active
2626,2337,1,02-Dec-2025,,monthly,active
2627,2338,1,01-Sep-2023,2023-12-11,annual,cancelled
2628,2338,1,24-Mar-2024,,annual,active
2629,2339,2,12-Jun-2025,2025-11-20,monthly,cancelled
2630,2340,1,02-Jun-2024,2025-05-19,monthly,cancelled
2631,2341,2,11-Nov-2023,2024-02-14,monthly,cancelled
2632,2342,2,11/26/2023,2024-01-23,monthly,cancelled
2633,2343,2,19-Apr-2025,,monthly,active
2634,2344,1,11/27/2023,2024-04-10,monthly,cancelled
2635,2345,2,10/30/2024,2025-01-08,annual,cancelled
2636,2345,2,2025-02-20,,annual,active
2637,2346,2,05/05/2025,2025-07-16,annual,cancelled
2638,2346,2,08/30/2025,,annual,active
2639,2347,2,2025-12-29,,annual,active
2640,2348,3,28-Feb-2024,2024-04-08,monthly,cancelled
2641,2349,3,14/04/2025,,monthly,active
2642,2350,1,03-Aug-2023,,monthly,active
2643,2351,3,16/02/2024,,monthly,active
2644,2352,2,08/02/2025,,monthly,active
2645,2353,2,06/10/2025,,annual,active
2646,2354,1,13/01/2023,,monthly,active
2647,2355,1,09/18/2023,,monthly,active
2648,2356,2,28/12/2025,,annual,active
2649,2357,2,05/11/2023,,monthly,active
2650,2358,1,25/12/2024,,monthly,active
2651,2359,1,07/12/2024,2024-08-15,monthly,cancelled
2652,2360,1,02/16/2023,,annual,active
2653,2361,2,05/09/2023,,monthly,active
2654,2362,1,20-Sep-2024,,monthly,active
2655,2363,2,08-Nov-2025,,annual,active
2656,2364,1,27-Jul-2025,,monthly,active
2657,2365,2,29/12/2025,,annual,active
2658,2366,3,12/17/2023,,annual,active
2659,2367,1,16-Aug-2024,2024-11-27,annual,cancelled
2660,2367,1,15-Feb-2025,,annual,active
2661,2368,1,04/01/2025,,annual,active
2662,2369,1,06-Nov-2024,,monthly,active
2663,2370,1,12-Dec-2024,,annual,active
2664,2371,1,07-Apr-2023,2023-08-31,monthly,cancelled
2665,2372,1,2024-02-21,2024-12-20,annual,cancelled
2666,2373,2,16/06/2025,,monthly,active
2667,2374,1,2023-02-09,2023-05-09,annual,cancelled
2668,2375,1,2025-05-25,,monthly,active
2669,2376,1,27/09/2023,,monthly,active
2670,2377,1,2025-05-02,,monthly,active
2671,2378,3,06-Dec-2025,,monthly,active
2672,2379,2,13/09/2023,,monthly,active
2673,2380,2,06/13/2024,2024-08-04,monthly,cancelled
2674,2381,2,06/14/2025,2025-11-20,annual,cancelled
2675,2382,3,17-Jun-2023,2024-12-05,annual,cancelled
2676,2383,2,26-Apr-2023,,annual,active
2677,2384,1,25-Aug-2025,,monthly,active
2678,2385,2,19/05/2024,,annual,active
2679,2386,1,15/12/2023,,monthly,active
2680,2387,1,28/09/2025,,monthly,active
2681,2388,2,13/01/2025,,monthly,active
2682,2389,1,15/03/2024,,monthly,active
2683,2390,2,09-Jan-2023,,monthly,active
2684,2391,1,17-Mar-2023,2023-07-09,annual,cancelled
2685,2391,1,06/10/2023,,annual,active
2686,2392,3,20/06/2023,,monthly,active
2687,2393,1,16-Nov-2025,,monthly,active
2688,2394,2,09/09/2025,,monthly,active
2689,2395,2,03/10/2024,,annual,active
2690,2396,1,15/09/2025,,annual,active
2691,2397,2,21/01/2024,2024-04-03,monthly,cancelled
2692,2398,1,03/25/2025,,annual,active
2693,2399,1,09-Feb-2025,,monthly,active
2694,2400,1,09/04/2023,,monthly,active
2695,2401,1,28-Nov-2024,,monthly,active
2696,2402,1,26-Aug-2024,,monthly,active
2697,2403,1,16/12/2023,,annual,active
2698,2404,1,2024-12-14,2025-03-17,annual,cancelled
2699,2405,2,22/06/2025,,annual,active
2700,2406,1,2025-12-19,,monthly,active
2701,2407,2,2025-12-19,,annual,active
2702,2408,2,21/05/2025,,monthly,active
2703,2409,1,02/03/2023,2023-07-07,monthly,cancelled
2704,2409,2,08/16/2023,,monthly,active
2705,2410,2,05/18/2024,,annual,active
2706,2411,1,2023-08-12,,monthly,active
2707,2412,1,2025-05-16,2025-08-16,annual,cancelled
2708,2413,2,12-Feb-2023,,monthly,active
2709,2414,2,02/10/2023,,annual,active
2710,2415,1,08/29/2025,2025-10-17,monthly,cancelled
2711,2416,1,2025-12-23,,monthly,active
2712,2417,2,2023-05-05,2023-07-23,monthly,cancelled
2713,2418,1,26-Feb-2024,,annual,active
2714,2419,1,2024-05-17,,monthly,active
2715,2420,1,2023-07-05,,monthly,active
2716,2421,1,2024-05-05,,annual,active
2717,2422,1,19-May-2024,,annual,active
2718,2423,2,2025-07-24,,monthly,active
2719,2424,2,05/25/2024,,annual,active
2720,2425,2,24/04/2025,,annual,active
2721,2426,1,16/11/2024,,monthly,active
2722,2427,1,2023-12-09,,annual,active
2723,2428,1,23-Sep-2025,,monthly,active
2724,2429,1,07/08/2024,2024-12-18,monthly,cancelled
2725,2430,1,02-Apr-2023,,monthly,active
2726,2431,1,01/11/2025,2025-11-29,monthly,cancelled
2727,2432,2,2023-08-18,2025-02-09,annual,cancelled
2728,2432,2,2025-03-05,,annual,active
2729,2433,1,10-Sep-2023,,monthly,active
2730,2434,1,08/07/2024,,monthly,active
2731,2435,3,04/11/2025,,monthly,active
2732,2436,1,04-Aug-2025,,annual,active
2733,2437,2,2023-01-26,2023-04-11,annual,cancelled
2734,2438,1,2023-09-19,2024-02-17,monthly,cancelled
2735,2439,3,04/21/2024,,monthly,active
2736,2440,2,26/07/2024,,annual,active
2737,2441,2,11/23/2023,,monthly,active
2738,2442,3,25-Sep-2024,,monthly,active
2739,2443,2,2023-06-11,,annual,active
2740,2444,3,10-Jun-2023,2024-06-14,monthly,cancelled
2741,2445,1,12/20/2023,2024-10-30,annual,cancelled
2742,2446,3,23/07/2023,,monthly,active
2743,2447,1,2023-04-25,,annual,active
2744,2448,1,05-Oct-2023,,monthly,active
2745,2449,2,2025-09-01,,monthly,active
2746,2450,1,2023-02-23,,monthly,active
2747,2451,1,2023-11-25,,monthly,active
2748,2452,2,2025-03-09,,monthly,active
2749,2453,2,2024-07-26,,monthly,active
2750,2454,2,28-Aug-2025,2025-11-06,monthly,cancelled
2751,2455,3,23-Aug-2024,,annual,active
2752,2456,1,23/10/2023,,monthly,active
2753,2457,3,2024-10-07,2025-12-17,monthly,cancelled
2754,2458,1,2024-02-03,2024-05-04,monthly,cancelled
2755,2459,1,17/04/2025,2025-06-14,annual,cancelled
2756,2459,1,07/29/2025,,annual,active
2757,2460,3,07/07/2024,,annual,active
2758,2461,2,05/08/2023,2023-12-18,monthly,cancelled
2759,2461,1,03/02/2024,,monthly,active
2760,2462,2,2025-04-08,2025-09-09,monthly,cancelled
2761,2462,3,11/26/2025,,monthly,active
2762,2463,2,18-Nov-2025,,monthly,active
2763,2464,1,09/30/2024,2025-05-26,annual,cancelled
2764,2465,1,08-Mar-2023,,monthly,active
2765,2466,3,19/12/2025,,monthly,active
2766,2467,1,04/16/2024,,monthly,active
2767,2468,2,03/04/2024,2024-04-26,monthly,cancelled
2768,2469,1,12/11/2023,2025-04-28,monthly,cancelled
2769,2470,1,2024-11-04,,monthly,active
2770,2471,2,24/05/2024,2024-09-05,monthly,cancelled
2771,2472,2,11/23/2025,,annual,active
2772,2473,1,17/02/2023,,monthly,active
2773,2474,1,09/10/2025,,monthly,active
2774,2475,1,04/02/2023,2023-06-04,annual,cancelled
2775,2476,3,09/10/2025,,monthly,active
2776,2477,1,06/08/2025,,annual,active
2777,2478,1,13/10/2024,,annual,active
2778,2479,3,2023-11-04,,monthly,active
2779,2480,3,2024-10-25,,monthly,active
2780,2481,2,08-Mar-2024,,annual,active
2781,2482,1,30/04/2023,2025-06-15,monthly,cancelled
2782,2483,2,2023-07-07,2024-11-23,monthly,cancelled
2783,2484,1,2023-01-03,2024-03-05,monthly,cancelled
2784,2485,2,10/06/2023,2024-07-17,annual,cancelled
2785,2486,3,06-Dec-2024,,annual,active
2786,2487,1,11/10/2024,,annual,active
2787,2488,2,12/09/2024,,monthly,active
2788,2489,2,2024-03-24,,monthly,active
2789,2490,2,27-Jun-2023,2023-11-14,annual,cancelled
2790,2490,2,2024-01-27,,annual,active
2791,2491,1,21-May-2023,,annual,active
2792,2492,2,10/06/2025,2025-07-13,monthly,cancelled
2793,2492,1,09/08/2025,,monthly,active
2794,2493,2,17-Sep-2024,,monthly,active
2795,2494,1,23/02/2025,,monthly,active
2796,2495,1,25/09/2024,2025-02-28,monthly,cancelled
2797,2496,1,2025-12-31,,monthly,active
2798,2497,3,01/11/2024,,monthly,active
2799,2498,1,09-Nov-2023,,monthly,active
2800,2499,1,06/24/2025,,monthly,active
2801,2500,2,2023-11-23,,annual,active
2802,2501,2,22-Oct-2025,,annual,active
2803,2502,1,21/09/2024,2025-04-21,annual,cancelled
2804,2502,1,08/07/2025,,annual,active
2805,2503,1,2023-06-27,,annual,active
2806,2504,1,12/19/2023,2024-04-19,monthly,cancelled
2807,2504,1,07/19/2024,,monthly,active
2808,2505,1,10-Jun-2025,,monthly,active
2809,2506,3,23/04/2024,,monthly,active
2810,2507,1,24-Nov-2025,,annual,active
2811,2508,2,12-Dec-2024,2025-01-13,monthly,cancelled
2812,2508,2,2025-03-24,,monthly,active
2813,2509,1,28-Sep-2024,,monthly,active
2814,2510,2,04-Feb-2025,2025-05-04,monthly,cancelled
2815,2511,1,10/31/2025,,monthly,active
2816,2512,2,12-Apr-2023,2023-05-31,annual,cancelled
2817,2513,1,28/08/2023,2024-12-27,monthly,cancelled
2818,2514,2,29-Apr-2025,,monthly,active
2819,2515,3,04/15/2023,2023-10-26,monthly,cancelled
2820,2516,2,16-Jan-2025,2025-07-22,monthly,cancelled
2821,2517,1,02/09/2023,,annual,active
2822,2518,1,08/23/2025,,annual,active
2823,2519,1,05/08/2023,,monthly,active
2824,2520,3,23-Sep-2023,2024-12-13,monthly,cancelled
2825,2521,1,05-Sep-2023,,annual,active
2826,2522,2,01/15/2023,,monthly,active
2827,2523,1,22/10/2025,,annual,active
2828,2524,3,12/03/2024,,monthly,active
2829,2525,1,22-Feb-2025,2025-07-04,monthly,cancelled
2830,2526,2,31-Dec-2024,,monthly,active
2831,2527,2,07-Mar-2023,,monthly,active
2832,2528,2,10-Sep-2025,,monthly,active
2833,2529,3,2024-07-31,2025-05-28,monthly,cancelled
2834,2530,2,22-Aug-2024,,monthly,active
2835,2531,1,01/02/2023,,monthly,active
2836,2532,2,2025-03-05,,annual,active
2837,2533,1,2023-07-11,,annual,active
2838,2534,1,2025-10-01,,monthly,active
2839,2535,3,2024-11-21,2025-01-26,monthly,cancelled
2840,2535,1,30-Mar-2025,,monthly,active
