customer_id,month,login_count,feature_usage_count
1842,2025-05,1,1
1843,2024-11,26,18
1843,2024-12,28,20
1843,2025-01,27,15
1843,2025-02,39,22
1843,2025-03,34,16
1843,2025-04,25,11
1843,2025-05,31,19
1843,2025-06,26,19
1843,2025-07,22,27
1843,2025-08,25,15
1843,2025-09,26,21
1843,2025-10,33,18
1843,2025-11,39,18
1843,2025-12,31,19
1844,2024-02,41,24
1844,2024-03,25,17
1844,2024-04,25,16
1844,2024-05,31,20
1844,2024-06,32,12
1844,2024-07,29,19
1844,2024-08,33,19
1844,2024-09,31,17
1844,2024-10,31,25
1844,2024-11,34,19
1844,2024-12,32,18
1844,2025-01,30,20
1844,2025-02,27,17
1844,2025-03,24,20
1844,2025-04,34,19
1844,2025-05,29,17
1844,2025-06,30,21
1844,2025-07,34,13
1844,2025-08,26,19
1844,2025-09,24,20
1844,2025-10,28,20
1844,2025-11,30,17
1844,2025-12,25,16
1845,2024-03,28,16
1845,2024-04,25,11
1845,2024-05,26,16
1845,2024-06,24,15
1845,2024-07,28,13
1845,2024-08,20,18
1845,2024-09,27,17
1845,2024-10,23,15
1845,2024-11,27,17
1845,2024-12,27,13
1845,2025-01,26,11
1845,2025-02,26,20
1845,2025-03,18,14
1845,2025-04,25,16
1845,2025-05,24,11
1845,2025-06,27,17
1845,2025-07,31,16
1845,2025-08,29,12
1845,2025-09,23,9
1845,2025-10,29,15
1845,2025-11,27,18
1845,2025-12,29,14
1846,2025-07,22,7
1846,2025-08,22,12
1846,2025-09,17,13
1846,2025-10,14,5
1846,2025-11,1,1
1846,2025-12,1,4
1847,2024-05,17,8
1847,2024-06,7,5
1847,2024-07,12,0
1847,2024-08,0,0
1848,2024-03,35,18
1848,2024-04,30,20
1848,2024-05,27,22
1848,2024-06,32,16
1848,2024-07,28,14
1848,2024-08,31,17
1848,2024-09,31,12
1848,2024-10,27,15
1848,2024-11,31,16
1848,2024-12,31,16
1848,2025-01,36,18
1848,2025-02,33,17
1848,2025-03,33,15
1848,2025-04,29,16
1848,2025-05,37,14
1848,2025-06,38,13
1848,2025-07,32,16
1848,2025-08,31,17
1848,2025-09,26,18
1848,2025-10,28,19
1848,2025-11,25,19
1848,2025-12,33,17
1849,2023-01,19,9
1849,2023-02,19,8
1849,2023-03,24,11
1849,2023-04,24,15
1849,2023-05,17,12
1849,2023-06,17,15
1849,2023-07,18,13
1849,2023-08,23,16
1849,2023-09,24,11
1849,2023-10,25,15
1849,2023-11,14,15
1849,2023-12,21,11
1849,2024-01,19,11
1849,2024-02,18,13
1849,2024-03,24,8
1849,2024-04,12,12
1849,2024-05,24,14
1849,2024-06,18,11
1849,2024-07,12,16
1849,2024-08,18,12
1849,2024-09,18,9
1849,2024-10,17,10
1849,2024-11,17,14
1849,2024-12,22,11
1849,2025-01,20,16
1849,2025-02,13,16
1849,2025-03,26,14
1849,2025-04,21,13
1849,2025-05,14,13
1849,2025-06,24,8
1849,2025-07,15,16
1849,2025-08,19,14
1849,2025-09,16,14
1849,2025-10,22,5
1849,2025-11,23,10
1849,2025-12,21,11
1850,2023-02,35,17
1850,2023-03,35,14
1850,2023-04,31,19
1850,2023-05,28,18
1850,2023-06,36,18
1850,2023-07,33,23
1850,2023-08,28,19
1850,2023-09,20,15
1850,2023-10,34,17
1850,2023-11,33,14
1850,2023-12,21,17
1850,2024-01,29,18
1850,2024-02,37,13
1850,2024-03,29,18
1850,2024-04,31,22
1850,2024-05,31,21
1850,2024-06,36,15
1850,2024-07,36,18
1850,2024-08,32,19
1850,2024-09,33,14
1850,2024-10,25,17
1850,2024-11,34,23
1850,2024-12,29,21
1850,2025-01,31,20
1850,2025-02,29,19
1850,2025-03,28,19
1850,2025-04,35,17
1850,2025-05,33,20
1850,2025-06,36,13
1850,2025-07,34,15
1850,2025-08,27,17
1850,2025-09,28,19
1850,2025-10,28,20
1850,2025-11,23,22
1850,2025-12,25,20
1851,2024-03,17,7
1851,2024-04,22,14
1851,2024-05,18,10
1851,2024-06,16,7
1851,2024-07,17,4
1851,2024-08,22,8
1851,2024-09,11,7
1851,2024-10,17,11
1851,2024-11,16,8
1851,2024-12,14,13
1851,2025-01,20,11
1851,2025-02,13,9
1851,2025-03,16,15
1851,2025-04,18,9
1851,2025-05,25,13
1851,2025-06,21,14
1851,2025-07,21,9
1851,2025-08,17,11
1851,2025-09,18,5
1851,2025-10,12,10
1851,2025-11,10,6
1851,2025-12,16,11
1852,2025-01,28,21
1852,2025-02,35,19
1852,2025-03,41,18
1852,2025-04,32,14
1852,2025-05,40,20
1852,2025-06,34,20
1852,2025-07,40,26
1852,2025-08,29,20
1852,2025-09,31,20
1852,2025-10,35,16
1852,2025-11,37,20
1852,2025-12,39,21
1853,2025-08,32,20
1853,2025-09,29,18
1853,2025-10,23,13
1853,2025-11,27,13
1853,2025-12,16,18
1854,2024-09,45,26
1854,2024-10,28,12
1854,2024-11,22,14
1854,2024-12,8,4
1854,2025-04,22,12
1854,2025-05,25,12
1854,2025-06,27,11
1854,2025-07,19,14
1854,2025-08,24,13
1854,2025-09,20,10
1854,2025-10,23,14
1854,2025-11,22,18
1854,2025-12,20,19
1855,2025-07,15,7
1855,2025-08,8,4
1855,2025-09,6,2
1856,2024-07,22,9
1856,2024-08,17,3
1856,2024-09,9,4
1856,2024-11,22,16
1856,2024-12,27,16
1856,2025-01,26,15
1856,2025-02,14,15
1856,2025-03,22,20
1856,2025-04,18,10
1856,2025-05,24,10
1856,2025-06,34,16
1856,2025-07,21,15
1856,2025-08,24,12
1856,2025-09,18,11
1856,2025-10,22,17
1856,2025-11,26,20
1856,2025-12,20,10
1857,2025-08,30,21
1857,2025-09,32,14
1857,2025-10,39,16
1857,2025-11,31,17
1857,2025-12,29,16
1858,2025-12,29,20
1859,2024-04,21,20
1859,2024-05,27,11
1859,2024-06,16,9
1859,2024-07,9,2
1859,2024-08,1,11
1859,2024-09,8,10
1859,2024-10,13,6
1859,2024-11,10,11
1859,2024-12,4,5
1859,2025-01,6,2
1859,2025-02,13,6
1859,2025-03,10,6
1859,2025-04,12,4
1859,2025-05,13,5
1859,2025-06,9,4
1859,2025-07,8,6
1859,2025-08,8,2
1859,2025-09,8,4
1859,2025-10,8,0
1859,2025-11,11,4
1859,2025-12,10,6
1860,2024-11,20,10
1860,2024-12,16,7
1860,2025-01,9,5
1860,2025-02,21,5
1860,2025-03,8,7
1860,2025-04,8,12
1860,2025-05,15,8
1860,2025-06,17,11
1860,2025-07,16,9
1860,2025-08,10,7
1860,2025-09,18,9
1860,2025-10,20,12
1860,2025-11,7,10
1860,2025-12,15,3
1861,2024-02,29,23
1861,2024-03,39,20
1861,2024-04,37,19
1861,2024-05,41,22
1861,2024-06,42,22
1861,2024-07,35,21
1861,2024-08,45,29
1861,2024-09,32,26
1861,2024-10,34,21
1861,2024-11,39,24
1861,2024-12,36,25
1861,2025-01,43,25
1861,2025-02,35,22
1861,2025-03,42,28
1861,2025-04,33,24
1861,2025-05,41,19
1861,2025-06,43,29
1861,2025-07,41,25
1861,2025-08,35,21
1861,2025-09,26,14
1861,2025-10,18,12
1861,2025-11,6,4
1862,2025-05,28,19
1862,2025-06,28,23
1862,2025-07,29,22
1862,2025-08,33,13
1862,2025-09,34,17
1862,2025-10,31,16
1862,2025-11,43,20
1862,2025-12,35,18
1863,2023-03,15,5
1863,2023-04,10,8
1863,2023-05,12,17
1863,2023-06,16,0
1863,2023-07,13,1
1863,2023-08,10,7
1863,2023-09,10,0
1863,2023-10,12,5
1863,2023-11,14,1
1863,2023-12,9,9
1863,2024-01,3,8
1863,2024-02,8,6
1863,2024-03,7,6
1863,2024-04,7,3
1863,2024-05,15,6
1863,2024-06,12,7
1863,2024-07,17,8
1863,2024-08,14,9
1863,2024-09,8,12
1863,2024-10,6,8
1863,2024-11,13,14
1863,2024-12,13,4
1863,2025-01,9,5
1863,2025-02,12,7
1863,2025-03,13,7
1863,2025-04,14,3
1863,2025-05,5,10
1863,2025-06,5,6
1863,2025-07,8,12
1863,2025-08,19,7
1863,2025-09,10,6
1863,2025-10,12,9
1863,2025-11,25,4
1863,2025-12,12,6
1864,2023-03,23,16
1864,2023-04,25,12
1864,2023-05,16,14
1864,2023-06,22,11
1864,2023-07,26,13
1864,2023-08,24,5
1864,2023-09,12,15
1864,2023-10,24,10
1864,2023-11,26,16
1864,2023-12,21,15
1864,2024-01,25,16
1864,2024-02,22,14
1864,2024-03,24,10
1864,2024-04,16,10
1864,2024-05,25,11
1864,2024-06,15,5
1864,2024-07,21,16
1864,2024-08,19,12
1864,2024-09,19,11
1864,2024-10,20,10
1864,2024-11,26,14
1864,2024-12,17,11
1864,2025-01,20,13
1864,2025-02,22,12
1864,2025-03,21,13
1864,2025-04,19,17
1864,2025-05,25,12
1864,2025-06,26,14
1864,2025-07,23,17
1864,2025-08,25,16
1864,2025-09,17,12
1864,2025-10,19,8
1864,2025-11,15,15
1864,2025-12,22,8
1865,2025-09,31,20
1865,2025-10,44,29
1865,2025-11,37,23
1865,2025-12,28,25
1866,2023-03,41,23
1866,2023-04,35,19
1866,2023-05,34,22
1866,2023-06,31,18
1866,2023-07,37,21
1866,2023-08,39,22
1866,2023-09,36,23
1866,2023-10,38,23
1866,2023-11,26,21
1866,2023-12,37,24
1866,2024-01,43,19
1866,2024-02,34,26
1866,2024-03,37,23
1866,2024-04,33,21
1866,2024-05,37,28
1866,2024-06,41,21
1866,2024-07,37,22
1866,2024-08,36,22
1866,2024-09,45,25
1866,2024-10,37,26
1866,2024-11,33,25
1866,2024-12,32,16
1866,2025-01,38,23
1866,2025-02,40,25
1866,2025-03,43,22
1866,2025-04,37,26
1866,2025-05,33,22
1866,2025-06,35,19
1866,2025-07,39,20
1866,2025-08,35,22
1866,2025-09,39,26
1866,2025-10,41,25
1866,2025-11,34,28
1866,2025-12,36,20
1867,2023-11,38,19
1867,2023-12,43,15
1867,2024-01,40,24
1867,2024-02,38,23
1867,2024-03,32,19
1867,2024-04,32,19
1867,2024-05,35,22
1867,2024-06,41,28
1867,2024-07,34,22
1867,2024-08,38,20
1867,2024-09,36,27
1867,2024-10,42,26
1867,2024-11,40,25
1867,2024-12,39,27
1867,2025-01,26,19
1867,2025-02,32,20
1867,2025-03,38,22
1867,2025-04,34,23
1867,2025-05,39,24
1867,2025-06,41,20
1867,2025-07,42,22
1867,2025-08,41,20
1867,2025-09,44,24
1867,2025-10,38,19
1867,2025-11,42,19
1867,2025-12,46,24
1868,2023-11,32,15
1868,2023-12,41,17
1868,2024-01,23,15
1868,2024-02,11,12
1868,2024-03,14,2
1869,2025-11,30,22
1869,2025-12,32,15
1870,2024-12,41,19
1870,2025-01,34,17
1870,2025-02,31,18
1870,2025-03,31,17
1870,2025-04,34,13
1870,2025-05,40,18
1870,2025-06,28,18
1870,2025-07,28,16
1870,2025-08,32,22
1870,2025-09,37,21
1870,2025-10,29,19
1870,2025-11,28,20
1870,2025-12,34,22
1871,2024-04,7,12
1871,2024-05,18,6
1871,2024-06,11,6
1871,2024-07,7,6
1871,2024-08,11,8
1871,2024-09,10,6
1871,2024-10,3,2
1871,2024-11,1,6
1871,2024-12,6,4
1871,2025-01,9,6
1871,2025-02,1,6
1871,2025-03,7,8
1871,2025-04,7,3
1871,2025-05,13,2
1871,2025-06,6,2
1871,2025-07,7,10
1871,2025-08,4,4
1871,2025-09,12,4
1871,2025-10,10,3
1871,2025-11,8,4
1871,2025-12,8,8
1872,2024-09,41,27
1872,2024-10,39,21
1872,2024-11,40,19
1872,2024-12,45,20
1872,2025-01,36,23
1872,2025-02,39,25
1872,2025-03,33,18
1872,2025-04,33,22
1872,2025-05,39,24
1872,2025-06,38,23
1872,2025-07,41,24
1872,2025-08,31,23
1872,2025-09,39,20
1872,2025-10,40,22
1872,2025-11,39,18
1872,2025-12,32,25
1873,2025-10,14,16
1873,2025-11,10,12
1873,2025-12,20,14
1874,2025-12,14,4
1875,2025-12,30,17
1876,2025-08,18,12
1876,2025-09,15,15
1876,2025-10,22,11
1876,2025-11,15,11
1876,2025-12,18,8
1877,2025-03,14,14
1877,2025-04,21,18
1877,2025-05,20,9
1877,2025-06,14,13
1877,2025-07,17,9
1877,2025-08,16,9
1877,2025-09,15,9
1877,2025-10,27,9
1877,2025-11,20,10
1877,2025-12,14,13
1878,2024-09,27,20
1878,2024-10,25,18
1878,2024-11,38,14
1878,2024-12,32,23
1878,2025-01,30,21
1878,2025-02,41,22
1878,2025-03,34,25
1878,2025-04,34,19
1878,2025-05,29,22
1878,2025-06,42,13
1878,2025-07,30,20
1878,2025-08,30,22
1878,2025-09,36,21
1878,2025-10,41,21
1878,2025-11,31,16
1878,2025-12,35,17
1879,2024-03,24,15
1879,2024-04,29,14
1879,2024-05,23,18
1879,2024-06,34,16
1879,2024-07,24,15
1879,2024-08,20,16
1879,2024-09,29,14
1879,2024-10,13,14
1879,2024-11,7,7
1879,2024-12,12,5
1880,2025-03,26,13
1880,2025-04,22,8
1880,2025-05,23,9
1880,2025-06,20,13
1880,2025-07,18,14
1880,2025-08,26,10
1880,2025-09,22,9
1880,2025-10,17,14
1880,2025-11,24,8
1880,2025-12,30,11
1881,2025-01,28,18
1881,2025-02,29,19
1881,2025-03,33,28
1881,2025-04,35,16
1881,2025-05,34,12
1881,2025-06,37,22
1881,2025-07,28,21
1881,2025-08,32,18
1881,2025-09,39,18
1881,2025-10,35,19
1881,2025-11,39,19
1881,2025-12,31,20
1882,2025-11,26,13
1882,2025-12,21,12
1883,2023-12,31,16
1883,2024-01,32,19
1883,2024-02,31,21
1883,2024-03,32,24
1883,2024-04,30,17
1883,2024-05,31,22
1883,2024-06,35,18
1883,2024-07,28,15
1883,2024-08,28,24
1883,2024-09,29,17
1883,2024-10,35,19
1883,2024-11,37,23
1883,2024-12,37,18
1883,2025-01,22,14
1883,2025-02,33,23
1883,2025-03,29,21
1883,2025-04,31,24
1883,2025-05,30,22
1883,2025-06,32,20
1883,2025-07,30,20
1883,2025-08,24,15
1883,2025-09,29,21
1883,2025-10,31,13
1883,2025-11,33,15
1883,2025-12,36,21
1885,2024-08,11,4
1885,2024-09,12,8
1885,2024-10,18,11
1885,2024-11,13,7
1885,2024-12,8,6
1885,2025-01,15,12
1885,2025-02,16,6
1885,2025-03,8,9
1885,2025-04,12,9
1885,2025-05,10,13
1885,2025-06,12,13
1885,2025-07,16,9
1885,2025-08,9,4
1885,2025-09,13,4
1885,2025-10,17,11
1885,2025-11,15,6
1885,2025-12,17,8
1886,2024-07,16,11
1886,2024-08,28,16
1886,2024-09,21,12
1886,2024-10,19,11
1886,2024-11,23,18
1886,2024-12,21,13
1886,2025-01,20,13
1886,2025-02,24,19
1886,2025-03,27,17
1886,2025-04,21,11
1886,2025-05,23,11
1886,2025-06,21,14
1886,2025-07,25,17
1886,2025-08,25,14
1886,2025-09,19,17
1886,2025-10,26,12
1886,2025-11,26,14
1886,2025-12,27,13
1887,2025-12,27,15
1888,2024-02,17,7
1888,2024-03,18,1
1888,2024-04,9,11
1888,2024-05,9,8
1888,2024-06,21,12
1888,2024-07,25,9
1888,2024-08,15,9
1888,2024-09,12,8
1888,2024-10,10,13
1888,2024-11,18,6
1888,2024-12,13,10
1888,2025-01,17,6
1888,2025-02,16,11
1888,2025-03,18,14
1888,2025-04,17,5
1888,2025-05,11,13
1888,2025-06,22,9
1888,2025-07,17,9
1888,2025-08,14,5
1888,2025-09,17,14
1888,2025-10,16,8
1888,2025-11,14,11
1888,2025-12,20,11
1889,2023-07,6,8
1889,2023-08,14,13
1889,2023-09,18,8
1889,2023-10,14,6
1889,2023-11,22,11
1889,2023-12,21,15
1889,2024-01,23,8
1889,2024-02,27,11
1889,2024-03,11,10
1889,2024-04,16,10
1889,2024-05,17,11
1889,2024-06,13,10
1889,2024-07,14,10
1889,2024-08,15,8
1889,2024-09,19,11
1889,2024-10,17,8
1889,2024-11,18,9
1889,2024-12,14,12
1889,2025-01,19,0
1889,2025-02,7,14
1889,2025-03,11,5
1889,2025-04,15,10
1889,2025-05,14,0
1889,2025-06,16,15
1889,2025-07,10,14
1889,2025-08,14,14
1889,2025-09,18,7
1889,2025-10,18,13
1889,2025-11,10,9
1889,2025-12,20,8
1890,2025-08,17,6
1890,2025-09,17,8
1890,2025-10,15,12
1890,2025-11,15,10
1890,2025-12,19,10
1891,2024-03,1,2
1891,2024-04,1,0
1891,2024-05,23,10
1891,2024-06,28,15
1891,2024-07,25,12
1891,2024-08,25,16
1891,2024-09,27,19
1891,2024-10,24,16
1891,2024-11,32,19
1891,2024-12,31,16
1891,2025-01,27,16
1891,2025-02,30,13
1891,2025-03,30,13
1891,2025-04,30,18
1891,2025-05,31,18
1891,2025-06,29,23
1891,2025-07,22,20
1891,2025-08,35,15
1891,2025-09,31,21
1891,2025-10,27,16
1891,2025-11,24,23
1891,2025-12,33,13
1892,2025-12,11,11
1893,2023-03,17,14
1893,2023-04,24,16
1893,2023-05,29,14
1893,2023-06,30,15
1893,2023-07,23,14
1893,2023-08,17,18
1893,2023-09,25,17
1893,2023-10,30,10
1893,2023-11,15,20
1893,2023-12,22,15
1893,2024-01,24,15
1893,2024-02,30,12
1893,2024-03,32,14
1893,2024-04,32,8
1893,2024-05,22,11
1893,2024-06,20,19
1893,2024-07,22,18
1893,2024-08,28,18
1893,2024-09,19,17
1893,2024-10,31,18
1893,2024-11,25,10
1893,2024-12,26,17
1893,2025-01,24,15
1893,2025-02,29,16
1893,2025-03,31,16
1893,2025-04,25,18
1893,2025-05,29,15
1893,2025-06,31,11
1893,2025-07,24,22
1893,2025-08,31,18
1893,2025-09,22,9
1893,2025-10,24,17
1893,2025-11,30,12
1893,2025-12,26,14
1894,2023-10,12,4
1894,2023-11,15,0
1894,2023-12,14,8
1894,2024-01,3,6
1894,2024-02,9,10
1894,2024-03,7,8
1894,2024-04,14,5
1894,2024-05,16,5
1894,2024-06,16,14
1894,2024-07,14,8
1894,2024-08,9,12
1894,2024-09,14,5
1894,2024-10,16,6
1894,2024-11,13,5
1894,2024-12,7,3
1894,2025-01,9,8
1894,2025-02,9,4
1894,2025-03,7,10
1894,2025-04,10,0
1894,2025-05,10,5
1894,2025-06,11,4
1894,2025-07,16,6
1894,2025-08,10,5
1894,2025-09,12,7
1894,2025-10,9,6
1894,2025-11,9,9
1894,2025-12,5,5
1895,2024-04,9,8
1895,2024-05,10,13
1895,2024-06,14,12
1895,2024-07,18,9
1895,2024-08,17,10
1895,2024-09,19,8
1895,2024-10,16,5
1895,2024-11,11,10
1895,2024-12,17,6
1895,2025-01,15,5
1895,2025-02,9,9
1895,2025-03,12,9
1895,2025-04,13,6
1895,2025-05,19,11
1895,2025-06,12,13
1895,2025-07,10,5
1895,2025-08,11,7
1895,2025-09,11,8
1895,2025-10,11,7
1895,2025-11,14,11
1895,2025-12,16,12
1896,2024-03,15,8
1896,2024-04,7,10
1896,2024-05,12,10
1896,2024-06,21,3
1896,2024-07,18,6
1896,2024-08,17,5
1896,2024-09,8,9
1896,2024-10,6,5
1896,2024-11,9,5
1896,2024-12,15,9
1896,2025-01,12,5
1896,2025-02,11,3
1896,2025-03,7,5
1896,2025-04,6,8
1896,2025-05,14,7
1896,2025-06,8,6
1896,2025-07,16,11
1896,2025-08,7,8
1896,2025-09,9,11
1896,2025-10,17,0
1896,2025-11,8,8
1896,2025-12,3,11
1897,2024-07,19,12
1897,2024-08,23,14
1897,2024-09,16,16
1897,2024-10,20,5
1897,2024-11,16,11
1897,2024-12,18,9
1897,2025-01,20,16
1897,2025-02,23,9
1897,2025-03,28,15
1897,2025-04,16,9
1897,2025-05,20,14
1897,2025-06,25,8
1897,2025-07,20,13
1897,2025-08,22,11
1897,2025-09,22,14
1897,2025-10,14,12
1897,2025-11,12,8
1897,2025-12,15,9
1898,2023-03,15,10
1898,2023-04,25,13
1898,2023-05,23,9
1898,2023-06,18,7
1898,2023-07,16,9
1898,2023-08,15,5
1898,2023-09,5,6
1898,2023-10,4,0
1899,2025-10,22,7
1899,2025-11,13,10
1899,2025-12,15,5
1900,2023-03,4,0
1900,2023-04,1,1
1900,2023-05,16,9
1900,2023-06,16,10
1900,2023-07,15,10
1900,2023-08,20,9
1900,2023-09,19,12
1900,2023-10,16,11
1900,2023-11,7,7
1900,2023-12,14,9
1900,2024-01,18,6
1900,2024-02,9,8
1900,2024-03,10,7
1900,2024-04,9,13
1900,2024-05,15,7
1900,2024-06,11,7
1900,2024-07,21,4
1900,2024-08,13,9
1900,2024-09,10,6
1900,2024-10,10,9
1900,2024-11,17,11
1900,2024-12,13,10
1900,2025-01,19,10
1900,2025-02,15,7
1900,2025-03,11,13
1900,2025-04,13,8
1900,2025-05,25,8
1900,2025-06,13,9
1900,2025-07,8,7
1900,2025-08,12,6
1900,2025-09,20,6
1900,2025-10,12,8
1900,2025-11,11,8
1900,2025-12,13,8
1901,2023-02,28,13
1901,2023-03,29,20
1901,2023-04,18,14
1901,2023-05,24,12
1901,2023-06,26,18
1901,2023-07,17,8
1901,2023-08,31,14
1901,2023-09,25,11
1901,2023-10,25,19
1901,2023-11,26,15
1901,2023-12,17,17
1901,2024-01,25,13
1901,2024-02,27,12
1901,2024-03,27,18
1901,2024-04,25,13
1901,2024-05,22,16
1901,2024-06,23,22
1901,2024-07,19,14
1901,2024-08,26,15
1901,2024-09,22,18
1901,2024-10,27,17
1901,2024-11,22,13
1901,2024-12,26,11
1901,2025-01,27,14
1901,2025-02,29,13
1901,2025-03,32,16
1901,2025-04,27,12
1901,2025-05,26,13
1901,2025-06,18,14
1901,2025-07,29,14
1901,2025-08,23,14
1901,2025-09,33,16
1901,2025-10,18,13
1901,2025-11,23,12
1901,2025-12,25,13
1902,2024-03,4,4
1902,2024-04,5,2
1902,2024-05,6,6
1902,2024-06,4,3
1902,2024-07,14,2
1902,2024-08,8,6
1902,2024-09,8,0
1902,2024-10,9,2
1902,2024-11,9,4
1902,2024-12,6,11
1902,2025-01,7,4
1902,2025-02,9,0
1902,2025-03,6,4
1902,2025-04,8,3
1902,2025-05,3,6
1902,2025-06,11,2
1902,2025-07,12,4
1902,2025-08,4,4
1902,2025-09,3,6
1902,2025-10,9,1
1902,2025-11,3,0
1902,2025-12,6,3
1903,2025-09,36,17
1903,2025-10,41,22
1903,2025-11,41,22
1903,2025-12,26,26
1904,2024-06,43,18
1904,2024-07,28,17
1904,2024-08,35,17
1904,2024-09,37,14
1904,2024-10,36,17
1904,2024-11,38,17
1904,2024-12,35,23
1904,2025-01,30,18
1904,2025-02,30,22
1904,2025-03,37,13
1904,2025-04,34,19
1904,2025-05,33,23
1904,2025-06,35,17
1904,2025-07,33,25
1904,2025-08,35,16
1904,2025-09,30,21
1904,2025-10,30,17
1904,2025-11,34,23
1904,2025-12,30,17
1905,2024-02,24,22
1905,2024-03,29,11
1905,2024-04,23,22
1905,2024-05,23,14
1905,2024-06,28,14
1905,2024-07,21,12
1905,2024-08,12,11
1905,2024-09,1,4
1905,2024-09,30,16
1905,2024-10,30,12
1905,2024-11,25,25
1905,2024-12,33,23
1905,2025-01,35,16
1905,2025-02,29,17
1905,2025-03,25,21
1905,2025-04,32,20
1905,2025-05,23,14
1905,2025-06,29,13
1905,2025-07,27,12
1905,2025-08,22,21
1905,2025-09,37,19
1905,2025-10,25,16
1905,2025-11,30,19
1905,2025-12,28,19
1906,2024-04,19,14
1906,2024-05,24,14
1906,2024-06,21,10
1906,2024-07,20,16
1906,2024-08,25,10
1906,2024-09,28,10
1906,2024-10,22,10
1906,2024-11,28,15
1906,2024-12,22,11
1906,2025-01,30,14
1906,2025-02,30,13
1906,2025-03,22,15
1906,2025-04,22,14
1906,2025-05,23,15
1906,2025-06,18,13
1906,2025-07,19,15
1906,2025-08,22,11
1906,2025-09,27,16
1906,2025-10,26,17
1906,2025-11,24,15
1906,2025-12,21,17
1907,2023-04,20,13
1907,2023-05,18,14
1907,2023-06,15,3
1907,2023-07,1,0
1908,2023-02,29,13
1908,2023-03,20,16
1908,2023-04,21,13
1908,2023-05,22,13
1908,2023-06,31,12
1908,2023-07,24,11
1908,2023-08,19,14
1908,2023-09,26,12
1908,2023-10,19,9
1908,2023-11,26,18
1908,2023-12,20,13
1908,2024-01,30,14
1908,2024-02,25,16
1908,2024-03,24,13
1908,2024-04,27,11
1908,2024-05,19,13
1908,2024-06,28,19
1908,2024-07,24,18
1908,2024-08,31,15
1908,2024-09,28,21
1908,2024-10,23,14
1908,2024-11,32,12
1908,2024-12,26,13
1908,2025-01,31,12
1908,2025-02,25,12
1908,2025-03,20,9
1908,2025-04,25,17
1908,2025-05,26,16
1908,2025-06,24,18
1908,2025-07,28,15
1908,2025-08,26,14
1908,2025-09,33,18
1908,2025-10,25,15
1908,2025-11,24,14
1908,2025-12,26,10
1909,2025-05,31,11
1909,2025-06,26,18
1909,2025-07,31,14
1909,2025-08,26,16
1909,2025-09,34,17
1909,2025-10,24,14
1909,2025-11,28,13
1909,2025-12,24,18
1910,2025-07,14,10
1910,2025-08,12,7
1910,2025-09,5,3
1910,2025-10,8,6
1911,2024-05,16,15
1911,2024-06,3,7
1911,2024-07,6,4
1911,2024-08,14,8
1911,2024-09,11,18
1911,2024-10,22,11
1911,2024-11,16,19
1911,2024-12,24,12
1911,2025-01,26,14
1911,2025-02,19,11
1911,2025-03,19,10
1911,2025-04,26,11
1911,2025-05,27,10
1911,2025-06,19,11
1911,2025-07,18,11
1911,2025-08,24,16
1911,2025-09,23,9
1911,2025-10,19,11
1911,2025-11,28,16
1911,2025-12,26,11
1912,2023-12,0,4
1912,2024-01,2,1
1912,2024-02,37,21
1912,2024-03,40,23
1912,2024-04,43,23
1912,2024-05,38,25
1912,2024-06,41,26
1912,2024-07,38,28
1912,2024-08,41,29
1912,2024-09,38,29
1912,2024-10,40,19
1912,2024-11,34,21
1912,2024-12,36,23
1912,2025-01,45,23
1912,2025-02,33,24
1912,2025-03,36,21
1912,2025-04,37,21
1912,2025-05,32,23
1912,2025-06,44,25
1912,2025-07,33,15
1912,2025-08,39,24
1912,2025-09,40,23
1912,2025-10,33,27
1912,2025-11,37,21
1912,2025-12,39,21
1913,2025-05,6,7
1913,2025-06,8,7
1913,2025-07,11,7
1913,2025-08,13,8
1913,2025-09,5,7
1913,2025-10,14,7
1913,2025-11,7,6
1913,2025-12,10,6
1914,2023-11,37,20
1914,2023-12,31,22
1914,2024-01,36,18
1914,2024-02,32,16
1914,2024-03,25,8
1914,2024-04,14,7
1914,2024-05,7,2
1915,2024-03,36,15
1915,2024-04,38,11
1915,2024-05,33,16
1915,2024-06,34,17
1915,2024-07,38,16
1915,2024-08,33,20
1915,2024-09,30,22
1915,2024-10,27,20
1915,2024-11,35,16
1915,2024-12,36,19
1915,2025-01,29,19
1915,2025-02,28,19
1915,2025-03,24,22
1915,2025-04,36,26
1915,2025-05,32,21
1915,2025-06,32,20
1915,2025-07,40,22
1915,2025-08,34,14
1915,2025-09,34,15
1915,2025-10,34,20
1915,2025-11,29,18
1915,2025-12,37,23
1916,2024-05,20,9
1916,2024-06,14,12
1916,2024-07,18,12
1916,2024-08,24,10
1916,2024-09,13,8
1916,2024-10,13,5
1916,2024-11,11,7
1916,2024-12,9,6
1917,2023-07,27,17
1917,2023-08,25,15
1917,2023-09,27,16
1917,2023-10,30,16
1917,2023-11,22,14
1917,2023-12,24,15
1917,2024-01,29,18
1917,2024-02,27,12
1917,2024-03,24,15
1917,2024-04,29,11
1917,2024-05,22,17
1917,2024-06,28,20
1917,2024-07,34,13
1917,2024-08,22,13
1917,2024-09,36,14
1917,2024-10,32,20
1917,2024-11,19,17
1917,2024-12,27,19
1917,2025-01,32,19
1917,2025-02,27,18
1917,2025-03,17,12
1917,2025-04,24,17
1917,2025-05,21,17
1917,2025-06,31,9
1917,2025-07,35,13
