subscription_id,customer_id,plan_id,start_date,end_date,billing_cycle,status
2347,2094,1,2023-09-19,,monthly,active
2348,2095,3,2024-07-13,,monthly,active
2349,2096,1,2023-06-05,,monthly,active
2350,2097,1,2024-01-12,,monthly,active
2351,2098,1,2023-12-12,2024-02-15,monthly,cancelled
2352,2099,1,2024-04-21,,monthly,active
2353,2100,1,2024-05-06,2025-05-06,monthly,cancelled
2354,2100,1,2025-08-26,,monthly,active
2355,2101,1,2023-08-17,,monthly,active
2356,2102,1,2025-10-03,,monthly,active
2357,2103,1,2024-02-27,,annual,active
2358,2104,1,2025-02-16,,annual,active
2359,2105,1,2023-05-18,,monthly,active
2360,2106,1,2023-09-03,,monthly,active
2361,2107,1,2024-11-08,,monthly,active
2362,2108,2,2025-06-21,,monthly,active
2363,2109,1,2024-06-04,,monthly,active
2364,2110,3,2025-12-31,,monthly,active
2365,2111,1,2023-08-08,2024-05-26,annual,cancelled
2366,2112,1,2023-10-29,2024-01-13,monthly,cancelled
2367,2113,3,2025-05-21,,monthly,active
2368,2114,1,2025-12-09,,monthly,active
2369,2115,3,2025-02-10,,monthly,active
2370,2116,1,2024-07-02,2025-07-25,annual,cancelled
2371,2116,2,2025-08-31,,annual,active
2372,2117,1,2024-05-02,,monthly,active
2373,2118,3,2024-06-03,2024-11-10,monthly,cancelled
2374,2119,2,2023-04-02,2023-08-25,monthly,cancelled
2375,2120,1,2025-08-02,,monthly,active
2376,2121,1,2023-01-23,,monthly,active
2377,2122,2,2024-08-15,,annual,active
2378,2123,2,2025-05-12,,monthly,active
2379,2124,1,2023-07-20,,monthly,active
2380,2125,2,2025-01-27,,monthly,active
2381,2126,1,2024-11-09,2024-12-20,monthly,cancelled
2382,2127,1,2023-06-01,2023-08-13,monthly,cancelled
2383,2128,1,2024-04-05,,monthly,active
2384,2129,1,2024-07-04,,monthly,active
2385,2130,3,2024-08-25,,monthly,active
2386,2131,1,2023-02-01,,annual,active
2387,2132,2,2023-05-29,2024-05-14,monthly,cancelled
2388,2133,2,2025-07-19,,monthly,active
2389,2134,2,2025-07-19,2025-08-20,monthly,cancelled
2390,2134,1,2025-10-10,,monthly,active
2391,2135,1,2023-06-11,,monthly,active
2392,2136,2,2025-08-02,,monthly,active
2393,2137,1,2023-10-10,2023-12-11,annual,cancelled
2394,2137,2,2024-09-03,,annual,active
2395,2138,1,2023-10-10,2024-01-11,annual,cancelled
2396,2138,2,2024-04-25,,annual,active
2397,2139,2,2025-07-09,2025-10-28,monthly,cancelled
2398,2140,3,2023-08-04,,monthly,active
2399,2141,2,2023-01-06,,annual,active
2400,2142,3,2023-04-12,2023-08-25,monthly,cancelled
2401,2143,2,2025-07-29,,annual,active
2402,2144,2,2024-07-27,2025-06-26,annual,cancelled
2403,2145,1,2025-07-15,2025-09-25,monthly,cancelled
2404,2145,3,2025-12-01,,monthly,active
2405,2146,2,2023-05-01,2023-12-17,annual,cancelled
2406,2147,2,2023-01-03,,monthly,active
2407,2148,1,2023-06-15,,annual,active
2408,2149,2,2024-02-13,2024-06-08,monthly,cancelled
2409,2149,2,2024-08-04,,monthly,active
2410,2150,3,2024-09-06,2025-03-27,monthly,cancelled
2411,2151,1,2024-08-23,,monthly,active
2412,2152,1,2025-04-24,,monthly,active
2413,2153,2,2025-11-20,,annual,active
2414,2154,1,2023-03-14,,annual,active
2415,2155,2,2023-05-21,,annual,active
2416,2156,3,2024-11-21,2025-11-02,monthly,cancelled
2417,2157,1,2023-03-21,,monthly,active
2418,2158,1,2025-10-27,,monthly,active
2419,2159,3,2025-11-04,,monthly,active
2420,2160,1,2025-03-16,,monthly,active
2421,2161,1,2023-01-20,2023-02-26,monthly,cancelled
2422,2162,2,2023-02-26,2023-06-09,monthly,cancelled
2423,2163,2,2025-05-11,,annual,active
2424,2164,3,2025-06-30,,annual,active
2425,2165,1,2024-04-23,2024-09-25,monthly,cancelled
2426,2165,1,2024-12-14,,monthly,active
2427,2166,1,2023-10-04,,monthly,active
2428,2167,1,2023-01-22,,monthly,active
2429,2168,2,2024-03-15,,monthly,active
2430,2169,1,2023-07-03,2023-04-03,monthly,cancelled
2431,2169,1,2023-04-27,,monthly,active
2432,2170,2,2025-08-07,,annual,active
2433,2171,1,2023-05-15,,monthly,active
2434,2172,2,2024-02-21,,monthly,active
2435,2173,1,2023-04-04,,monthly,active
2436,2174,1,2024-03-29,2024-07-29,annual,cancelled
2437,2174,3,2024-08-17,,annual,active
2438,2175,1,2025-02-04,2025-10-10,monthly,cancelled
2439,2176,1,2023-01-27,2023-04-18,annual,cancelled
2440,2176,2,2023-07-29,,annual,active
2441,2177,2,2025-06-18,,annual,active
2442,2178,1,2024-03-22,2024-04-27,monthly,cancelled
2443,2178,2,2024-05-06,,monthly,active
2444,2179,1,2023-06-01,2023-02-23,monthly,cancelled
2445,2180,1,2023-11-26,,monthly,active
2446,2181,3,2025-12-03,,monthly,active
2447,2182,2,2023-11-03,2024-10-10,monthly,cancelled
2448,2183,1,2023-03-23,2023-10-03,annual,cancelled
2449,2184,2,2025-11-11,,annual,active
2450,2185,1,2023-10-06,,annual,active
2451,2186,2,2024-10-24,,annual,active
2452,2187,1,2023-06-04,,annual,active
2453,2188,1,2023-10-17,2024-04-28,monthly,cancelled
2454,2188,2,2024-03-08,,monthly,active
2455,2189,2,2023-09-16,2024-02-29,annual,cancelled
2456,2190,2,2024-01-06,,annual,active
2457,2191,2,2025-12-05,,annual,active
2458,2192,2,2025-10-27,,annual,active
2459,2193,1,2025-08-21,2025-10-22,annual,cancelled
2460,2193,2,2025-11-03,,annual,active
2461,2194,1,2024-04-29,,monthly,active
2462,2195,2,2023-11-13,2024-08-15,monthly,cancelled
2463,2195,2,2024-09-24,,monthly,active
2464,2196,2,2023-04-20,2024-06-08,monthly,cancelled
2465,2197,1,2023-12-30,,annual,active
2466,2198,1,2023-02-05,,monthly,active
2467,2199,1,2025-12-10,,monthly,active
2468,2200,3,2023-09-17,,monthly,active
2469,2201,3,2024-03-24,,annual,active
2470,2202,1,2024-05-14,2024-07-20,monthly,cancelled
2471,2202,1,2024-09-12,,monthly,active
2472,2203,1,2025-04-13,,monthly,active
2473,2204,2,2024-04-17,,monthly,active
2474,2205,2,2023-09-28,,annual,active
2475,2206,2,2025-08-19,,monthly,active
2476,2207,2,2024-06-23,2025-02-22,monthly,cancelled
2477,2208,3,2023-06-16,2023-10-31,monthly,cancelled
2478,2209,1,2025-05-05,2025-06-27,monthly,cancelled
2479,2210,1,2023-11-10,2024-12-07,monthly,cancelled
2480,2210,2,2025-02-18,,monthly,active
2481,2211,3,2024-09-07,,monthly,active
2482,2212,2,2024-04-05,2024-07-08,monthly,cancelled
2483,2213,1,2023-12-12,2025-12-31,monthly,cancelled
2484,2214,3,2023-10-09,2024-01-25,monthly,cancelled
2485,2214,3,2024-04-19,,monthly,active
2486,2215,3,2023-07-27,,monthly,active
2487,2216,1,2025-04-14,,monthly,active
2488,2217,3,2025-02-17,2025-04-08,annual,cancelled
2489,2217,1,2025-05-22,,annual,active
2490,2218,3,2025-01-08,,annual,active
2491,2219,3,2024-02-19,,monthly,active
2492,2220,3,2025-10-19,,monthly,active
2493,2221,1,2024-07-04,2025-02-06,monthly,cancelled
2494,2222,1,2024-11-18,,annual,active
2495,2223,2,2025-03-15,,monthly,active
2496,2224,1,2023-09-17,2024-04-21,monthly,cancelled
2497,2224,1,2024-05-28,,monthly,active
2498,2225,2,2025-11-06,,monthly,active
2499,2226,1,2025-02-19,,monthly,active
2500,2227,2,2023-07-10,2024-01-07,monthly,cancelled
2501,2227,2,2024-04-22,,monthly,active
2502,2228,2,2023-04-18,2024-02-24,annual,cancelled
2503,2229,3,2025-04-30,,monthly,active
2504,2230,2,2024-03-26,2024-05-28,annual,cancelled
2505,2230,2,2024-07-04,,annual,active
2506,2231,3,2025-10-12,,monthly,active
2507,2232,3,2023-07-09,2023-10-07,monthly,cancelled
2508,2233,3,2025-06-05,,monthly,active
2509,2234,2,2024-02-02,,annual,active
2510,2235,3,2024-11-30,,monthly,active
2511,2236,3,2025-03-30,2025-05-08,annual,cancelled
2512,2237,2,2025-01-01,,monthly,active
2513,2238,1,2023-03-16,2024-02-02,annual,cancelled
2514,2239,1,2024-10-16,,annual,active
2515,2240,2,2024-03-21,,monthly,active
2516,2241,1,2023-09-07,2025-06-20,monthly,cancelled
2517,2242,3,2024-01-17,,annual,active
2518,2243,2,2024-12-22,2025-02-09,monthly,cancelled
2519,2243,3,2025-05-07,,monthly,active
2520,2244,3,2024-09-04,,monthly,active
2521,2245,2,2024-03-30,2024-11-16,annual,cancelled
2522,2246,1,2025-03-24,,monthly,active
2523,2247,3,2023-09-05,,monthly,active
2524,2248,1,2023-09-13,2025-05-28,monthly,cancelled
2525,2249,2,2024-01-10,2024-02-17,monthly,cancelled
2526,2250,3,2025-12-29,,monthly,active
2527,2251,2,2024-03-19,2024-07-11,monthly,cancelled
2528,2252,1,2024-08-21,,monthly,active
2529,2253,1,2024-01-13,,monthly,active
2530,2254,1,2025-08-03,,monthly,active
2531,2255,1,2025-12-24,,annual,active
2532,2256,3,2024-04-14,,monthly,active
2533,2257,3,2024-03-26,,monthly,active
2534,2258,3,2025-08-27,,monthly,active
2535,2259,1,2024-05-29,,annual,active
2536,2260,1,2023-05-28,2023-11-28,monthly,cancelled
2537,2261,2,2025-02-08,2025-12-22,monthly,cancelled
2538,2262,1,2025-09-04,,monthly,active
2539,2263,2,2025-10-13,,monthly,active
2540,2264,1,2025-04-06,,annual,active
2541,2265,1,2025-05-23,,annual,active
2542,2266,1,2023-02-27,2023-06-29,annual,cancelled
2543,2267,1,2024-12-22,,monthly,active
2544,2268,2,2025-02-21,,annual,active
2545,2269,2,2023-10-24,2023-11-18,annual,cancelled
2546,2269,3,2024-02-13,,annual,active
2547,2270,3,2024-07-11,2025-03-15,monthly,cancelled
2548,2271,1,2023-01-03,2023-03-03,monthly,cancelled
2549,2271,2,2023-04-19,,monthly,active
2550,2272,1,2025-06-07,,monthly,active
2551,2273,3,2025-05-23,2025-07-01,monthly,cancelled
2552,2273,3,2025-08-16,,monthly,active
2553,2274,1,2024-03-27,,monthly,active
2554,2275,2,2025-06-22,2025-08-10,monthly,cancelled
2555,2276,2,2023-04-12,2024-02-22,monthly,cancelled
2556,2277,1,2025-08-05,,annual,active
2557,2278,1,2024-11-17,2025-03-26,annual,cancelled
2558,2279,2,2024-06-20,,monthly,active
2559,2280,1,2023-06-09,,monthly,active
2560,2281,2,2024-07-18,,monthly,active
2561,2282,1,2023-10-27,,monthly,active
2562,2283,2,2025-12-27,,monthly,active
2563,2284,3,2023-01-17,,monthly,active
2564,2285,1,2023-03-30,,monthly,active
2565,2286,2,2025-01-28,,monthly,active
2566,2287,1,2024-09-10,2024-11-24,monthly,cancelled
2567,2288,2,2023-04-22,2023-08-20,monthly,cancelled
2568,2289,2,2025-08-03,,annual,active
2569,2290,3,2025-08-23,,monthly,active
2570,2291,1,2025-08-01,,annual,active
2571,2292,1,2025-01-29,2025-09-02,monthly,cancelled
2572,2293,3,2023-03-10,,monthly,active
2573,2294,2,2023-08-02,,annual,active
2574,2295,2,2023-02-27,2024-04-07,monthly,cancelled
2575,2296,2,2025-02-20,,monthly,active
2576,2297,2,2025-06-16,,monthly,active
2577,2298,2,2023-04-30,2023-08-30,monthly,cancelled
2578,2299,1,2025-05-14,,monthly,active
2579,2300,2,2025-01-12,,annual,active
2580,2301,1,2024-03-17,,annual,active
2581,2302,2,2023-09-09,,annual,active
2582,2303,2,2023-10-18,,annual,active
2583,2304,1,2023-12-22,,monthly,active
2584,2305,1,2025-09-25,,monthly,active
2585,2306,2,2025-07-27,,monthly,active
2586,2307,1,2023-12-01,2024-05-12,monthly,cancelled
2587,2307,1,2024-09-03,,monthly,active
2588,2308,2,2025-04-27,2025-07-29,monthly,cancelled
2589,2309,1,2025-11-10,,monthly,active
2590,2310,1,2025-02-03,2025-02-26,monthly,cancelled
2591,2310,1,2025-04-23,,monthly,active
2592,2311,1,2023-10-31,,monthly,active
2593,2312,1,2024-12-03,2025-02-01,monthly,cancelled
2594,2312,3,2025-05-30,,monthly,active
2595,2313,1,2024-05-25,2024-06-29,monthly,cancelled
2596,2314,3,2023-06-26,,monthly,active
2597,2315,2,2025-05-01,,annual,active
2598,2316,2,2025-09-19,,monthly,active
2599,2317,1,2024-12-27,2025-11-23,annual,cancelled
2600,2318,3,2023-10-19,,annual,active
2601,2319,3,2025-08-01,,annual,active
2602,2320,1,2025-02-22,,monthly,active
2603,2321,1,2024-08-25,2025-03-23,annual,cancelled
2604,2322,2,2023-01-25,2024-04-08,monthly,cancelled
2605,2322,2,2024-05-28,,monthly,active
2606,2323,3,2024-12-16,,monthly,active
2607,2324,2,2025-03-24,,annual,active
2608,2325,1,2024-01-14,,annual,active
2609,2326,1,2025-05-06,2025-08-28,annual,cancelled
2610,2326,1,2025-10-20,,annual,active
2611,2327,2,2023-11-19,2024-07-14,annual,cancelled
2612,2327,1,2024-10-22,,annual,active
2613,2328,2,2024-10-12,2025-03-17,monthly,cancelled
2614,2328,2,2025-07-09,,monthly,active
2615,2329,1,2025-04-16,,annual,active
2616,2330,2,2023-06-05,2023-10-01,monthly,cancelled
2617,2330,1,2024-01-29,,monthly,active
2618,2331,2,2023-08-08,2024-01-23,annual,cancelled
2619,2331,1,2024-04-19,,annual,active
2620,2332,1,2023-12-05,2024-10-30,monthly,cancelled
2621,2332,3,2025-02-24,,monthly,active
2622,2333,1,2024-08-29,,monthly,active
2623,2334,2,2025-04-05,,monthly,active
2624,2335,2,2023-04-30,,annual,active
2625,2336,2,2023-12-30,,monthly,active
2626,2337,1,2025-12-02,,monthly,active
2627,2338,1,2023-09-01,2023-12-11,annual,cancelled
2628,2338,1,2024-03-24,,annual,active
2629,2339,2,2025-06-12,2025-11-20,monthly,cancelled
2630,2340,1,2024-06-02,2025-05-19,monthly,cancelled
2631,2341,2,2023-11-11,2024-02-14,monthly,cancelled
2632,2342,2,2023-11-26,2024-01-23,monthly,cancelled
2633,2343,2,2025-04-19,,monthly,active
2634,2344,1,2023-11-27,2024-04-10,monthly,cancelled
2635,2345,2,2024-10-30,2025-01-08,annual,cancelled
2636,2345,2,2025-02-20,,annual,active
2637,2346,2,2025-05-05,2025-07-16,annual,cancelled
2638,2346,2,2025-08-30,,annual,active
2639,2347,2,2025-12-29,,annual,active
2640,2348,3,2024-02-28,2024-04-08,monthly,cancelled
2641,2349,3,2025-04-14,,monthly,active
2642,2350,1,2023-08-03,,monthly,active
2643,2351,3,2024-02-16,,monthly,active
2644,2352,2,2025-02-08,,monthly,active
2645,2353,2,2025-10-06,,annual,active
2646,2354,1,2023-01-13,,monthly,active
2647,2355,1,2023-09-18,,monthly,active
2648,2356,2,2025-12-28,,annual,active
2649,2357,2,2023-11-05,,monthly,active
2650,2358,1,2024-12-25,,monthly,active
2651,2359,1,2024-12-07,2024-08-15,monthly,cancelled
2652,2360,1,2023-02-16,,annual,active
2653,2361,2,2023-09-05,,monthly,active
2654,2362,1,2024-09-20,,monthly,active
2655,2363,2,2025-11-08,,annual,active
2656,2364,1,2025-07-27,,monthly,active
2657,2365,2,2025-12-29,,annual,active
2658,2366,3,2023-12-17,,annual,active
2659,2367,1,2024-08-16,2024-11-27,annual,cancelled
2660,2367,1,2025-02-15,,annual,active
2661,2368,1,2025-01-04,,annual,active
2662,2369,1,2024-11-06,,monthly,active
2663,2370,1,2024-12-12,,annual,active
2664,2371,1,2023-04-07,2023-08-31,monthly,cancelled
2665,2372,1,2024-02-21,2024-12-20,annual,cancelled
2666,2373,2,2025-06-16,,monthly,active
2667,2374,1,2023-02-09,2023-05-09,annual,cancelled
2668,2375,1,2025-05-25,,monthly,active
2669,2376,1,2023-09-27,,monthly,active
2670,2377,1,2025-05-02,,monthly,active
2671,2378,3,2025-12-06,,monthly,active
2672,2379,2,2023-09-13,,monthly,active
2673,2380,2,2024-06-13,2024-08-04,monthly,cancelled
2674,2381,2,2025-06-14,2025-11-20,annual,cancelled
2675,2382,3,2023-06-17,2024-12-05,annual,cancelled
2676,2383,2,2023-04-26,,annual,active
2677,2384,1,2025-08-25,,monthly,active
2678,2385,2,2024-05-19,,annual,active
2679,2386,1,2023-12-15,,monthly,active
2680,2387,1,2025-09-28,,monthly,active
2681,2388,2,2025-01-13,,monthly,active
2682,2389,1,2024-03-15,,monthly,active
2683,2390,2,2023-01-09,,monthly,active
2684,2391,1,2023-03-17,2023-07-09,annual,cancelled
2685,2391,1,2023-10-06,,annual,active
2686,2392,3,2023-06-20,,monthly,active
2687,2393,1,2025-11-16,,monthly,active
2688,2394,2,2025-09-09,,monthly,active
2689,2395,2,2024-10-03,,annual,active
2690,2396,1,2025-09-15,,annual,active
2691,2397,2,2024-01-21,2024-04-03,monthly,cancelled
2692,2398,1,2025-03-25,,annual,active
2693,2399,1,2025-02-09,,monthly,active
2694,2400,1,2023-04-09,,monthly,active
2695,2401,1,2024-11-28,,monthly,active
2696,2402,1,2024-08-26,,monthly,active
2697,2403,1,2023-12-16,,annual,active
2698,2404,1,2024-12-14,2025-03-17,annual,cancelled
2699,2405,2,2025-06-22,,annual,active
2700,2406,1,2025-12-19,,monthly,active
2701,2407,2,2025-12-19,,annual,active
2702,2408,2,2025-05-21,,monthly,active
2703,2409,1,2023-03-02,2023-07-07,monthly,cancelled
2704,2409,2,2023-08-16,,monthly,active
2705,2410,2,2024-05-18,,annual,active
2706,2411,1,2023-08-12,,monthly,active
2707,2412,1,2025-05-16,2025-08-16,annual,cancelled
2708,2413,2,2023-02-12,,monthly,active
2709,2414,2,2023-10-02,,annual,active
2710,2415,1,2025-08-29,2025-10-17,monthly,cancelled
2711,2416,1,2025-12-23,,monthly,active
2712,2417,2,2023-05-05,2023-07-23,monthly,cancelled
2713,2418,1,2024-02-26,,annual,active
2714,2419,1,2024-05-17,,monthly,active
2715,2420,1,2023-07-05,,monthly,active
2716,2421,1,2024-05-05,,annual,active
2717,2422,1,2024-05-19,,annual,active
2718,2423,2,2025-07-24,,monthly,active
2719,2424,2,2024-05-25,,annual,active
2720,2425,2,2025-04-24,,annual,active
2721,2426,1,2024-11-16,,monthly,active
2722,2427,1,2023-12-09,,annual,active
2723,2428,1,2025-09-23,,monthly,active
2724,2429,1,2024-08-07,2024-12-18,monthly,cancelled
2725,2430,1,2023-04-02,,monthly,active
2726,2431,1,2025-11-01,2025-11-29,monthly,cancelled
2727,2432,2,2023-08-18,2025-02-09,annual,cancelled
2728,2432,2,2025-03-05,,annual,active
2729,2433,1,2023-09-10,,monthly,active
2730,2434,1,2024-07-08,,monthly,active
2731,2435,3,2025-11-04,,monthly,active
2732,2436,1,2025-08-04,,annual,active
2733,2437,2,2023-01-26,2023-04-11,annual,cancelled
2734,2438,1,2023-09-19,2024-02-17,monthly,cancelled
2735,2439,3,2024-04-21,,monthly,active
2736,2440,2,2024-07-26,,annual,active
2737,2441,2,2023-11-23,,monthly,active
2738,2442,3,2024-09-25,,monthly,active
2739,2443,2,2023-06-11,,annual,active
2740,2444,3,2023-06-10,2024-06-14,monthly,cancelled
2741,2445,1,2023-12-20,2024-10-30,annual,cancelled
2742,2446,3,2023-07-23,,monthly,active
2743,2447,1,2023-04-25,,annual,active
2744,2448,1,2023-10-05,,monthly,active
2745,2449,2,2025-09-01,,monthly,active
2746,2450,1,2023-02-23,,monthly,active
2747,2451,1,2023-11-25,,monthly,active
2748,2452,2,2025-03-09,,monthly,active
2749,2453,2,2024-07-26,,monthly,active
2750,2454,2,2025-08-28,2025-11-06,monthly,cancelled
2751,2455,3,2024-08-23,,annual,active
2752,2456,1,2023-10-23,,monthly,active
2753,2457,3,2024-10-07,2025-12-17,monthly,cancelled
2754,2458,1,2024-02-03,2024-05-04,monthly,cancelled
2755,2459,1,2025-04-17,2025-06-14,annual,cancelled
2756,2459,1,2025-07-29,,annual,active
2757,2460,3,2024-07-07,,annual,active
2758,2461,2,2023-08-05,2023-12-18,monthly,cancelled
2759,2461,1,2024-02-03,,monthly,active
2760,2462,2,2025-04-08,2025-09-09,monthly,cancelled
2761,2462,3,2025-11-26,,monthly,active
2762,2463,2,2025-11-18,,monthly,active
2763,2464,1,2024-09-30,2025-05-26,annual,cancelled
2764,2465,1,2023-03-08,,monthly,active
2765,2466,3,2025-12-19,,monthly,active
2766,2467,1,2024-04-16,,monthly,active
2767,2468,2,2024-04-03,2024-04-26,monthly,cancelled
2768,2469,1,2023-11-12,2025-04-28,monthly,cancelled
2769,2470,1,2024-11-04,,monthly,active
2770,2471,2,2024-05-24,2024-09-05,monthly,cancelled
2771,2472,2,2025-11-23,,annual,active
2772,2473,1,2023-02-17,,monthly,active
2773,2474,1,2025-10-09,,monthly,active
2774,2475,1,2023-02-04,2023-06-04,annual,cancelled
2775,2476,3,2025-10-09,,monthly,active
2776,2477,1,2025-08-06,,annual,active
2777,2478,1,2024-10-13,,annual,active
2778,2479,3,2023-11-04,,monthly,active
2779,2480,3,2024-10-25,,monthly,active
2780,2481,2,2024-03-08,,annual,active
2781,2482,1,2023-04-30,2025-06-15,monthly,cancelled
2782,2483,2,2023-07-07,2024-11-23,monthly,cancelled
2783,2484,1,2023-01-03,2024-03-05,monthly,cancelled
2784,2485,2,2023-06-10,2024-07-17,annual,cancelled
2785,2486,3,2024-12-06,,annual,active
2786,2487,1,2024-10-11,,annual,active
2787,2488,2,2024-09-12,,monthly,active
2788,2489,2,2024-03-24,,monthly,active
2789,2490,2,2023-06-27,2023-11-14,annual,cancelled
2790,2490,2,2024-01-27,,annual,active
2791,2491,1,2023-05-21,,annual,active
2792,2492,2,2025-06-10,2025-07-13,monthly,cancelled
2793,2492,1,2025-08-09,,monthly,active
2794,2493,2,2024-09-17,,monthly,active
2795,2494,1,2025-02-23,,monthly,active
2796,2495,1,2024-09-25,2025-02-28,monthly,cancelled
2797,2496,1,2025-12-31,,monthly,active
2798,2497,3,2024-11-01,,monthly,active
2799,2498,1,2023-11-09,,monthly,active
2800,2499,1,2025-06-24,,monthly,active
2801,2500,2,2023-11-23,,annual,active
2802,2501,2,2025-10-22,,annual,active
2803,2502,1,2024-09-21,2025-04-21,annual,cancelled
2804,2502,1,2025-07-08,,annual,active
2805,2503,1,2023-06-27,,annual,active
2806,2504,1,2023-12-19,2024-04-19,monthly,cancelled
2807,2504,1,2024-07-19,,monthly,active
2808,2505,1,2025-06-10,,monthly,active
2809,2506,3,2024-04-23,,monthly,active
2810,2507,1,2025-11-24,,annual,active
2811,2508,2,2024-12-12,2025-01-13,monthly,cancelled
2812,2508,2,2025-03-24,,monthly,active
2813,2509,1,2024-09-28,,monthly,active
2814,2510,2,2025-02-04,2025-05-04,monthly,cancelled
2815,2511,1,2025-10-31,,monthly,active
2816,2512,2,2023-04-12,2023-05-31,annual,cancelled
2817,2513,1,2023-08-28,2024-12-27,monthly,cancelled
2818,2514,2,2025-04-29,,monthly,active
2819,2515,3,2023-04-15,2023-10-26,monthly,cancelled
2820,2516,2,2025-01-16,2025-07-22,monthly,cancelled
2821,2517,1,2023-09-02,,annual,active
2822,2518,1,2025-08-23,,annual,active
2823,2519,1,2023-08-05,,monthly,active
2824,2520,3,2023-09-23,2024-12-13,monthly,cancelled
2825,2521,1,2023-09-05,,annual,active
2826,2522,2,2023-01-15,,monthly,active
2827,2523,1,2025-10-22,,annual,active
2828,2524,3,2024-03-12,,monthly,active
2829,2525,1,2025-02-22,2025-07-04,monthly,cancelled
2830,2526,2,2024-12-31,,monthly,active
2831,2527,2,2023-03-07,,monthly,active
2832,2528,2,2025-09-10,,monthly,active
2833,2529,3,2024-07-31,2025-05-28,monthly,cancelled
2834,2530,2,2024-08-22,,monthly,active
2835,2531,1,2023-02-01,,monthly,active
2836,2532,2,2025-03-05,,annual,active
2837,2533,1,2023-07-11,,annual,active
2838,2534,1,2025-10-01,,monthly,active
2839,2535,3,2024-11-21,2025-01-26,monthly,cancelled
2840,2535,1,2025-03-30,,monthly,active
2841,2536,2,2024-05-11,,monthly,active
2842,2537,1,2025-01-11,,annual,active
2843,2538,1,2023-02-08,2024-01-10,monthly,cancelled
2844,2538,1,2024-02-18,,monthly,active
2845,2539,2,2025-05-08,,monthly,active
2846,2540,2,2023-08-09,2024-05-22,annual,cancelled
2847,2541,2,2024-03-19,,monthly,active
2848,2542,1,2023-05-30,,monthly,active
2849,2543,2,2023-12-20,,annual,active
2850,2544,2,2025-11-23,,monthly,active
2851,2545,1,2024-02-28,,monthly,active
2852,2546,2,2025-01-09,,monthly,active
2853,2547,1,2023-04-17,,monthly,active
2854,2548,1,2023-12-28,,annual,active
2855,2549,2,2025-12-10,,monthly,active
2856,2550,2,2025-09-07,,monthly,active
2857,2551,1,2025-08-28,,monthly,active
2858,2552,2,2023-02-26,,monthly,active
2859,2553,2,2023-09-24,2025-01-01,monthly,cancelled
2860,2554,1,2023-06-03,,annual,active
2861,2555,1,2025-05-16,,monthly,active
2862,2556,2,2025-04-07,,monthly,active
2863,2557,1,2024-02-29,2025-01-10,monthly,cancelled
2864,2558,1,2023-07-15,2024-01-21,monthly,cancelled
2865,2558,3,2024-03-05,,monthly,active
2866,2559,1,2025-05-14,,annual,active
2867,2560,2,2025-03-30,2025-12-16,annual,cancelled
2868,2561,2,2024-02-11,2025-02-10,monthly,cancelled
2869,2562,2,2023-08-20,,annual,active
2870,2563,3,2024-03-31,2024-05-15,monthly,cancelled
2871,2563,3,2024-07-22,,monthly,active
2872,2564,2,2024-10-27,,monthly,active
2873,2565,1,2024-05-01,2024-11-28,monthly,cancelled
2874,2565,2,2025-01-24,,monthly,active
2875,2566,3,2024-09-03,,monthly,active
2876,2567,2,2025-03-20,,monthly,active
2877,2568,2,2025-09-28,,annual,active
2878,2569,1,2024-09-09,,monthly,active
2879,2570,2,2023-12-14,,monthly,active
2880,2571,1,2024-01-17,,monthly,active
2881,2572,1,2024-06-14,,monthly,active
2882,2573,2,2024-05-21,2024-06-27,monthly,cancelled
2883,2574,2,2024-09-11,,annual,active
2884,2575,1,2024-11-03,,monthly,active
2885,2576,2,2024-01-02,2024-02-11,annual,cancelled
2886,2576,2,2024-03-28,,annual,active
2887,2577,1,2025-05-23,,annual,active
2888,2578,3,2024-07-07,,monthly,active
2889,2579,2,2023-04-26,,annual,active
2890,2580,2,2024-07-23,,annual,active
2891,2581,3,2024-02-21,2024-06-27,monthly,cancelled
2892,2582,3,2023-06-05,,monthly,active
2893,2583,2,2025-08-27,,monthly,active
2894,2584,2,2023-02-22,,monthly,active
2895,2585,3,2025-12-27,,annual,active
2896,2586,3,2024-12-25,,monthly,active
2897,2587,2,2023-07-25,2023-09-09,monthly,cancelled
2898,2587,2,2023-10-24,,monthly,active
2899,2588,1,2023-10-14,2024-12-25,monthly,cancelled
2900,2589,3,2023-07-11,,monthly,active
2901,2590,2,2023-08-13,2024-11-13,monthly,cancelled
2902,2591,1,2025-06-10,2025-10-14,annual,cancelled
2903,2592,2,2025-05-30,,monthly,active
2904,2593,1,2025-06-06,,annual,active
2905,2594,2,2024-01-29,2024-02-29,monthly,cancelled
2906,2595,1,2023-10-04,,annual,active
2907,2596,1,2025-01-12,2025-05-03,monthly,cancelled
2908,2597,1,2023-12-12,2024-08-28,monthly,cancelled
2909,2598,1,2025-10-04,,annual,active
2910,2599,1,2024-01-05,,monthly,active
2911,2600,1,2024-08-11,,monthly,active
2912,2601,2,2023-03-23,,monthly,active
2913,2602,1,2025-01-09,2025-10-05,monthly,cancelled
2914,2603,1,2023-03-06,,monthly,active
2915,2604,1,2023-03-10,,monthly,active
2916,2605,1,2023-04-06,,monthly,active
2917,2606,1,2025-03-30,2025-06-03,monthly,cancelled
2918,2606,3,2025-08-12,,monthly,active
