invoice_id,subscription_id,invoice_date,amount,payment_status,is_outlier
22220,2226,2025-12-23,29.0,paid,False
22221,2227,2024-08-22,199.0,paid,False
22222,2227,2024-09-22,199.0,paid,False
22223,2227,2024-10-22,199.0,paid,False
22224,2227,2024-11-22,199.0,paid,False
22225,2227,2024-12-22,199.0,paid,False
22226,2227,2025-01-22,199.0,paid,False
22227,2227,2025-02-22,199.0,paid,False
22228,2227,2025-03-22,199.0,paid,False
22229,2227,2025-04-22,199.0,paid,False
22230,2227,2025-05-22,199.0,paid,False
22231,2227,2025-06-22,199.0,paid,False
22232,2227,2025-07-22,199.0,paid,False
22233,2227,2025-08-22,199.0,paid,False
22234,2227,2025-09-22,199.0,paid,False
22235,2227,2025-10-22,199.0,paid,False
22236,2227,2025-11-22,199.0,paid,False
22237,2227,2025-12-22,199.0,paid,False
22238,2228,2024-04-03,199.0,paid,False
22239,2228,2024-05-03,1.99,paid,True
22240,2228,2024-06-03,199.0,paid,False
22241,2228,2024-07-03,199.0,paid,False
22242,2228,2024-08-03,199.0,paid,False
22243,2228,2024-09-03,199.0,paid,False
22244,2228,2024-10-03,199.0,paid,False
22245,2228,2024-11-03,199.0,paid,False
22246,2228,2024-12-03,199.0,paid,False
22247,2228,2025-01-03,199.0,paid,False
22248,2228,2025-02-03,199.0,paid,False
22249,2228,2025-03-03,199.0,failed,False
22250,2228,2025-04-03,199.0,paid,False
22251,2228,2025-05-03,199.0,paid,False
22252,2228,2025-06-03,199.0,paid,False
22253,2228,2025-07-03,199.0,paid,False
22254,2228,2025-08-03,199.0,paid,False
22255,2228,2025-09-03,199.0,paid,False
22256,2228,2025-03-10,199.0,paid,False
22257,2228,2025-03-11,199.0,paid,False
22258,2228,2025-12-03,199.0,paid,False
22259,2229,2023-09-05,29.0,paid,False
22260,2229,2023-06-09,29.0,paid,False
22261,2229,2023-09-07,29.0,paid,False
22262,2229,2023-08-09,29.0,paid,False
22263,2229,2023-09-09,29.0,paid,False
22264,2229,2023-10-09,29.0,paid,False
22265,2229,2023-11-09,29.0,paid,False
22266,2229,2023-12-09,29.0,paid,False
22267,2229,2024-01-09,29.0,paid,False
22268,2229,2024-02-09,0.29,paid,True
22269,2229,2024-03-09,29.0,paid,False
22270,2229,2024-09-04,29.0,paid,False
22271,2229,2024-05-09,29.0,paid,False
22272,2229,2024-06-09,29.0,paid,False
22273,2229,2024-09-07,29.0,paid,False
22274,2229,2024-08-09,29.0,paid,False
22275,2229,2024-09-09,29.0,paid,False
22276,2229,2024-10-09,29.0,paid,False
22277,2229,2024-11-09,29.0,paid,False
22278,2229,2024-12-09,29.0,paid,False
22279,2229,2025-01-09,29.0,paid,False
22280,2229,2025-09-02,29.0,paid,False
22281,2229,2025-03-09,29.0,paid,False
22282,2229,2025-04-09,29.0,paid,False
22283,2229,2025-05-09,29.0,paid,False
22284,2229,2025-06-09,29.0,paid,False
22285,2229,2025-07-09,2900.0,paid,True
22286,2229,2025-08-09,29.0,paid,False
22287,2229,2025-09-09,29.0,failed,False
22288,2229,2025-10-09,29.0,refunded,False
22289,2229,2025-11-09,29.0,paid,False
22290,2229,2025-12-09,29.0,paid,False
22291,2230,2025-11-02,29.0,paid,False
22292,2230,2025-12-02,29.0,paid,False
22293,2231,2024-07-12,29.0,paid,False
22294,2231,2024-08-12,29.0,paid,False
22295,2231,2024-09-12,29.0,paid,False
22296,2231,2024-10-12,29.0,failed,False
22297,2231,2024-12-11,29.0,paid,False
22298,2231,2024-12-12,29.0,paid,False
22299,2231,2025-01-12,29.0,paid,False
22300,2231,2025-02-12,29.0,paid,False
22301,2231,2025-03-12,29.0,paid,False
22302,2232,2025-10-06,79.0,paid,False
22303,2232,2025-11-06,79.0,paid,False
22304,2232,2025-12-06,79.0,paid,False
22305,2233,2024-06-01,79.0,paid,False
22306,2233,2024-02-06,79.0,paid,False
22307,2233,2024-03-06,79.0,paid,False
22308,2233,2024-04-06,79.0,paid,False
22309,2233,2024-05-06,79.0,paid,False
22310,2233,2024-06-06,79.0,paid,False
22311,2233,2024-07-06,79.0,paid,False
22312,2234,2024-08-28,199.0,paid,False
22313,2234,2024-09-28,199.0,paid,False
22314,2234,2024-10-28,199.0,paid,False
22315,2234,2024-11-28,199.0,paid,False
22316,2234,2024-12-28,199.0,paid,False
22317,2234,2025-01-28,199.0,paid,False
22318,2234,2025-02-28,199.0,paid,False
22319,2234,2025-03-28,199.0,paid,False
22320,2234,2025-04-28,199.0,failed,False
22321,2234,2025-05-28,199.0,paid,False
22322,2234,2025-06-28,199.0,paid,False
22323,2234,2025-07-28,199.0,paid,False
22324,2234,2025-08-28,199.0,paid,False
22325,2234,2025-09-28,199.0,paid,False
22326,2234,2025-10-28,199.0,paid,False
22327,2234,2025-11-28,199.0,paid,False
22328,2234,2025-12-28,199.0,paid,False
22329,2235,2025-09-17,290.0,paid,False
22330,2236,2025-07-17,29.0,paid,False
22331,2236,2025-08-17,29.0,paid,False
22332,2236,2025-09-17,29.0,refunded,False
22333,2236,2025-10-17,29.0,refunded,False
22334,2236,2025-11-17,29.0,paid,False
22335,2236,2025-12-17,29.0,paid,False
22336,2237,2025-06-19,199.0,paid,False
22337,2237,2025-07-19,199.0,paid,False
22338,2237,2025-08-19,199.0,paid,False
22339,2238,2024-01-17,790.0,paid,False
22340,2239,2023-07-26,790.0,failed,False
22341,2240,2024-07-10,1990.0,failed,False
22342,2240,2025-07-10,1990.0,paid,False
22343,2241,2024-04-29,79.0,paid,False
22344,2241,2024-05-29,79.0,paid,False
22345,2241,2024-06-29,79.0,paid,False
22346,2241,2024-07-29,79.0,paid,False
22347,2241,2024-08-29,79.0,paid,False
22348,2241,2024-09-29,79.0,paid,False
22349,2241,2024-10-29,79.0,paid,False
22350,2241,2024-11-29,79.0,paid,False
22351,2241,2024-12-29,79.0,paid,False
22352,2241,2025-01-29,79.0,paid,False
22353,2241,2025-02-28,79.0,paid,False
22354,2241,2025-03-28,79.0,paid,False
22355,2241,2025-04-28,79.0,paid,False
22356,2241,2025-05-28,79.0,paid,False
22357,2241,2025-06-28,79.0,failed,False
22358,2241,2025-07-28,79.0,paid,False
22359,2241,2025-08-28,79.0,paid,False
22360,2241,2025-09-28,79.0,paid,False
22361,2241,2025-10-28,79.0,paid,False
22362,2241,2025-11-28,79.0,paid,False
22363,2241,2025-12-28,79.0,paid,False
22364,2242,2024-06-30,79.0,paid,False
22365,2242,2024-07-30,79.0,paid,False
22366,2243,2024-08-16,290.0,paid,False
22367,2244,2023-08-27,790.0,paid,False
22368,2244,2024-08-27,790.0,refunded,False
22369,2244,2025-08-27,790.0,paid,False
22370,2245,2025-06-20,199.0,paid,False
22371,2245,2025-07-20,199.0,paid,False
22372,2245,2025-08-20,199.0,paid,False
22373,2245,2025-09-20,199.0,paid,False
22374,2245,2025-10-20,199.0,paid,False
22375,2245,2025-11-20,199.0,paid,False
22376,2245,2025-12-20,199.0,paid,False
22377,2246,2023-08-19,29.0,paid,False
22378,2246,2023-09-19,29.0,paid,False
22379,2246,2023-10-19,29.0,paid,False
22380,2246,2023-11-19,29.0,paid,False
22381,2246,2023-12-19,29.0,paid,False
22382,2246,2024-01-19,29.0,paid,False
22383,2246,2024-02-19,29.0,paid,False
22384,2246,2024-03-19,29.0,paid,False
22385,2246,2024-04-19,29.0,paid,False
22386,2246,2024-05-19,29.0,paid,False
22387,2246,2024-06-19,29.0,paid,False
22388,2246,2024-07-19,29.0,paid,False
22389,2246,2024-08-19,29.0,paid,False
22390,2246,2024-09-19,29.0,paid,False
22391,2246,2024-10-19,29.0,paid,False
22392,2246,2024-11-19,29.0,paid,False
22393,2246,2024-12-19,29.0,paid,False
22394,2246,2025-01-19,29.0,paid,False
22395,2246,2025-02-19,29.0,paid,False
22396,2246,2025-03-19,29.0,paid,False
22397,2246,2025-04-19,29.0,paid,False
22398,2246,2025-05-19,29.0,paid,False
22399,2246,2025-06-19,29.0,paid,False
22400,2246,2025-07-19,29.0,paid,False
22401,2246,2025-08-19,29.0,refunded,False
22402,2246,2025-09-19,29.0,paid,False
22403,2246,2025-10-19,29.0,paid,False
22404,2246,2025-11-19,29.0,paid,False
22405,2246,2025-12-19,29.0,paid,False
22406,2247,2023-07-21,79.0,paid,False
22407,2247,2023-08-21,79.0,paid,False
22408,2247,2023-09-21,79.0,failed,False
22409,2247,2023-10-21,79.0,paid,False
22410,2247,2023-11-21,79.0,paid,False
22411,2247,2023-12-21,79.0,paid,False
22412,2247,2024-01-21,79.0,paid,False
22413,2247,2024-02-21,79.0,paid,False
22414,2247,2024-03-21,79.0,paid,False
22415,2247,2024-04-21,79.0,paid,False
22416,2247,2024-05-21,79.0,paid,False
22417,2247,2024-06-21,79.0,paid,False
22418,2247,2024-07-21,79.0,paid,False
22419,2247,2024-08-21,79.0,paid,False
22420,2247,2024-09-21,79.0,paid,False
22421,2247,2024-10-21,79.0,paid,False
22422,2247,2024-11-21,79.0,paid,False
22423,2247,2024-12-21,79.0,paid,False
22424,2247,2025-01-21,79.0,paid,False
22425,2247,2025-02-21,79.0,paid,False
22426,2247,2025-03-21,79.0,paid,False
22427,2247,2025-04-21,79.0,paid,False
22428,2247,2025-05-21,79.0,paid,False
22429,2247,2025-06-21,79.0,paid,False
22430,2247,2025-07-21,79.0,paid,False
22431,2247,2025-08-21,79.0,paid,False
22432,2247,2025-09-21,79.0,paid,False
22433,2247,2025-10-21,79.0,paid,False
22434,2247,2025-11-21,79.0,paid,False
22435,2247,2025-12-21,79.0,paid,False
22436,2248,2023-03-19,199.0,paid,False
22437,2248,2023-04-19,199.0,paid,False
22438,2249,2023-06-28,79.0,paid,False
22439,2249,2023-07-28,79.0,paid,False
22440,2249,2023-08-28,79.0,paid,False
22441,2249,2023-09-28,79.0,paid,False
22442,2249,2023-10-28,79.0,paid,False
22443,2249,2023-11-28,79.0,paid,False
22444,2249,2023-12-28,79.0,paid,False
22445,2249,2024-01-28,79.0,paid,False
22446,2249,2024-02-28,79.0,paid,False
22447,2249,2024-03-28,79.0,paid,False
22448,2249,2024-04-28,79.0,refunded,False
22449,2249,2024-05-28,79.0,paid,False
22450,2249,2024-06-28,79.0,paid,False
22451,2249,2024-07-28,79.0,paid,False
22452,2249,2024-08-28,79.0,paid,False
22453,2249,2024-09-28,79.0,paid,False
22454,2249,2024-10-28,79.0,paid,False
22455,2249,2024-11-28,79.0,paid,False
22456,2249,2024-12-28,79.0,paid,False
22457,2249,2025-01-28,79.0,paid,False
22458,2249,2025-02-28,79.0,paid,False
22459,2249,2025-03-28,79.0,paid,False
22460,2249,2025-04-28,79.0,paid,False
22461,2249,2025-05-28,79.0,paid,False
22462,2249,2025-06-28,79.0,paid,False
22463,2249,2025-07-28,79.0,paid,False
22464,2249,2025-08-28,79.0,paid,False
22465,2249,2025-09-28,79.0,paid,False
22466,2249,2025-10-28,79.0,paid,False
22467,2249,2025-11-28,79.0,paid,False
22468,2249,2025-12-28,79.0,paid,False
22469,2250,2024-12-16,29.0,paid,False
22470,2251,2025-02-21,79.0,paid,False
22471,2251,2025-03-21,79.0,paid,False
22472,2251,2025-04-21,7900.0,paid,True
22473,2251,2025-05-21,79.0,paid,False
22474,2251,2025-06-21,79.0,paid,False
22475,2251,2025-07-21,79.0,paid,False
22476,2251,2025-08-21,79.0,paid,False
22477,2251,2025-09-21,79.0,paid,False
22478,2251,2025-10-21,79.0,paid,False
22479,2251,2025-11-21,79.0,paid,False
22480,2251,2025-12-21,79.0,refunded,False
22481,2252,2023-05-05,290.0,paid,False
22482,2253,2023-10-15,790.0,paid,False
22483,2253,2024-10-15,790.0,paid,False
22484,2253,2025-10-15,790.0,paid,False
22485,2254,2024-10-09,79.0,paid,False
22486,2254,2024-11-09,79.0,failed,False
22487,2254,2024-09-12,79.0,paid,False
22488,2254,2025-01-09,79.0,paid,False
22489,2254,2025-02-09,79.0,paid,False
22490,2254,2025-03-09,79.0,paid,False
22491,2254,2025-04-09,79.0,paid,False
22492,2254,2025-09-05,79.0,paid,False
22493,2254,2025-06-09,79.0,paid,False
22494,2254,2025-07-09,79.0,paid,False
22495,2254,2025-08-09,79.0,refunded,False
22496,2254,2025-09-09,79.0,paid,False
22497,2254,2025-10-09,79.0,paid,False
22498,2254,2025-11-09,79.0,paid,False
22499,2254,2025-12-09,79.0,paid,False
22500,2255,2024-11-12,79.0,paid,False
22501,2255,2024-12-12,79.0,paid,False
22502,2255,2025-01-12,79.0,failed,False
22503,2255,2025-02-12,79.0,paid,False
22504,2255,2025-03-12,79.0,paid,False
22505,2255,2025-04-12,79.0,paid,False
22506,2255,2025-05-12,79.0,failed,False
22507,2255,2025-06-12,79.0,paid,False
22508,2255,2025-07-12,79.0,paid,False
22509,2255,2025-08-12,79.0,paid,False
22510,2255,2025-09-12,79.0,paid,False
22511,2255,2025-10-12,79.0,paid,False
22512,2255,2025-11-12,79.0,paid,False
22513,2255,2025-12-12,79.0,paid,False
22514,2256,2023-09-12,290.0,paid,False
22515,2256,2024-12-09,290.0,paid,False
22516,2256,2025-12-09,290.0,paid,False
22517,2257,2025-09-05,29.0,paid,False
22518,2257,2025-10-05,29.0,paid,False
22519,2257,2025-11-05,29.0,paid,False
22520,2257,2025-12-05,29.0,paid,False
22521,2258,2025-08-20,290.0,paid,False
22522,2259,2023-11-06,790.0,paid,False
22523,2259,2024-11-06,790.0,refunded,False
22524,2259,2025-11-06,790.0,paid,False
22525,2260,2023-04-20,29.0,paid,False
22526,2260,2023-05-20,29.0,paid,False
22527,2260,2023-06-20,29.0,paid,False
22528,2260,2023-07-20,29.0,paid,False
22529,2260,2023-08-20,29.0,paid,False
22530,2260,2023-09-20,29.0,paid,False
22531,2260,2023-10-20,29.0,paid,False
22532,2260,2023-11-20,29.0,paid,False
22533,2260,2023-12-20,29.0,paid,False
22534,2260,2024-01-20,29.0,paid,False
22535,2260,2024-02-20,29.0,paid,False
22536,2260,2024-03-20,29.0,failed,False
22537,2260,2024-04-20,29.0,paid,False
22538,2260,2024-05-20,29.0,paid,False
22539,2260,2024-06-20,29.0,paid,False
22540,2260,2024-07-20,29.0,paid,False
22541,2260,2024-08-20,29.0,paid,False
22542,2260,2024-09-20,29.0,paid,False
22543,2260,2024-10-20,29.0,paid,False
22544,2261,2024-01-06,29.0,paid,False
22545,2261,2024-02-06,29.0,paid,False
22546,2261,2024-03-06,29.0,paid,False
22547,2261,2024-04-06,29.0,paid,False
22548,2261,2024-05-06,29.0,paid,False
22549,2261,2024-06-06,29.0,paid,False
22550,2261,2024-06-07,29.0,paid,False
22551,2261,2024-08-06,29.0,paid,False
22552,2261,2024-09-06,29.0,paid,False
22553,2261,2024-06-10,29.0,paid,False
22554,2261,2024-11-06,29.0,paid,False
22555,2261,2024-12-06,29.0,paid,False
22556,2261,2025-01-06,29.0,paid,False
22557,2261,2025-02-06,29.0,paid,False
22558,2261,2025-06-03,29.0,paid,False
22559,2261,2025-06-04,29.0,paid,False
22560,2261,2025-05-06,29.0,paid,False
22561,2261,2025-06-06,29.0,paid,False
22562,2261,2025-06-07,29.0,paid,False
22563,2261,2025-08-06,29.0,paid,False
22564,2261,2025-09-06,29.0,paid,False
22565,2261,2025-10-06,29.0,paid,False
22566,2261,2025-06-11,0.29,paid,True
22567,2261,2025-12-06,29.0,paid,False
22568,2262,2025-06-15,1990.0,paid,False
22569,2263,2025-02-06,29.0,paid,False
22570,2263,2025-03-06,29.0,paid,False
22571,2263,2025-06-04,29.0,paid,False
22572,2263,2025-05-06,29.0,paid,False
22573,2263,2025-06-06,2900.0,paid,True
22574,2263,2025-07-06,29.0,paid,False
22575,2263,2025-08-06,29.0,paid,False
22576,2263,2025-09-06,29.0,paid,False
22577,2263,2025-10-06,29.0,paid,False
22578,2263,2025-11-06,29.0,paid,False
22579,2263,2025-12-06,29.0,paid,False
22580,2264,2023-03-11,790.0,paid,False
22581,2264,2024-03-11,790.0,paid,False
22582,2265,2024-11-21,199.0,paid,False
22583,2265,2024-12-21,199.0,paid,False
22584,2265,2025-01-21,199.0,paid,False
22585,2265,2025-02-21,199.0,paid,False
22586,2265,2025-03-21,199.0,paid,False
22587,2265,2025-04-21,199.0,paid,False
22588,2265,2025-05-21,199.0,paid,False
22589,2265,2025-06-21,199.0,paid,False
22590,2265,2025-07-21,199.0,paid,False
22591,2265,2025-08-21,199.0,failed,False
22592,2265,2025-09-21,199.0,paid,False
22593,2265,2025-10-21,199.0,paid,False
22594,2265,2025-11-21,199.0,paid,False
22595,2265,2025-12-21,199.0,paid,False
22596,2266,2024-02-01,7900.0,paid,True
22597,2266,2024-03-01,79.0,paid,False
22598,2266,2024-04-01,79.0,paid,False
22599,2266,2024-05-01,79.0,paid,False
22600,2267,2023-03-01,79.0,paid,False
22601,2267,2023-04-01,79.0,refunded,False
22602,2267,2023-05-01,79.0,paid,False
22603,2267,2023-06-01,79.0,paid,False
22604,2267,2023-07-01,79.0,paid,False
22605,2268,2025-10-13,790.0,paid,False
22606,2269,2025-05-01,290.0,paid,False
22607,2270,2024-06-15,29.0,paid,False
22608,2270,2024-07-15,29.0,paid,False
22609,2270,2024-08-15,29.0,paid,False
22610,2270,2024-09-15,29.0,paid,False
22611,2270,2024-10-15,29.0,paid,False
22612,2270,2024-11-15,29.0,paid,False
22613,2270,2024-12-15,29.0,paid,False
22614,2270,2025-01-15,29.0,paid,False
22615,2271,2023-09-10,790.0,failed,False
22616,2272,2025-06-26,790.0,paid,False
22617,2273,2023-09-17,79.0,paid,False
22618,2273,2023-10-17,79.0,paid,False
22619,2273,2023-11-17,79.0,paid,False
22620,2273,2023-12-17,79.0,paid,False
22621,2273,2024-01-17,79.0,refunded,False
22622,2273,2024-02-17,79.0,paid,False
22623,2274,2024-06-25,199.0,paid,False
22624,2274,2024-07-25,199.0,paid,False
22625,2274,2024-08-25,199.0,paid,False
22626,2274,2024-09-25,199.0,failed,False
22627,2274,2024-10-25,199.0,paid,False
22628,2274,2024-11-25,199.0,paid,False
22629,2274,2024-12-25,199.0,paid,False
22630,2274,2025-01-25,199.0,paid,False
22631,2274,2025-02-25,199.0,paid,False
22632,2274,2025-03-25,199.0,paid,False
22633,2274,2025-04-25,199.0,paid,False
22634,2274,2025-05-25,199.0,paid,False
22635,2274,2025-06-25,199.0,paid,False
22636,2274,2025-07-25,199.0,paid,False
22637,2274,2025-08-25,199.0,failed,False
22638,2274,2025-09-25,199.0,paid,False
22639,2274,2025-10-25,199.0,paid,False
22640,2274,2025-11-25,199.0,paid,False
22641,2274,2025-12-25,199.0,failed,False
22642,2275,2023-01-16,79.0,paid,False
22643,2275,2023-02-16,79.0,paid,False
22644,2275,2023-03-16,79.0,paid,False
22645,2275,2023-04-16,79.0,paid,False
22646,2275,2023-05-16,79.0,paid,False
22647,2275,2023-06-16,79.0,paid,False
22648,2276,2025-10-04,199.0,paid,False
22649,2276,2025-11-04,199.0,paid,False
22650,2276,2025-12-04,199.0,paid,False
22651,2277,2023-05-13,79.0,paid,False
22652,2277,2023-06-13,79.0,paid,False
22653,2277,2023-07-13,79.0,paid,False
22654,2277,2023-08-13,79.0,paid,False
22655,2277,2023-09-13,79.0,paid,False
22656,2278,2024-01-25,29.0,paid,False
22657,2278,2024-02-25,29.0,paid,False
22658,2278,2024-03-25,29.0,paid,False
22659,2278,2024-04-25,29.0,paid,False
22660,2278,2024-05-25,29.0,paid,False
22661,2278,2024-06-25,29.0,paid,False
22662,2278,2024-07-25,29.0,paid,False
22663,2278,2024-08-25,29.0,paid,False
22664,2278,2024-09-25,29.0,paid,False
22665,2278,2024-10-25,29.0,paid,False
22666,2278,2024-11-25,29.0,paid,False
22667,2278,2024-12-25,29.0,paid,False
22668,2278,2025-01-25,29.0,paid,False
22669,2278,2025-02-25,29.0,paid,False
22670,2278,2025-03-25,29.0,paid,False
22671,2278,2025-04-25,29.0,paid,False
22672,2278,2025-05-25,29.0,paid,False
22673,2278,2025-06-25,29.0,paid,False
22674,2278,2025-07-25,29.0,paid,False
22675,2278,2025-08-25,29.0,paid,False
22676,2278,2025-09-25,29.0,paid,False
22677,2278,2025-10-25,29.0,paid,False
22678,2278,2025-11-25,29.0,paid,False
22679,2278,2025-12-25,29.0,paid,False
22680,2279,2024-05-19,790.0,paid,False
22681,2279,2025-05-19,790.0,paid,False
22682,2280,2023-04-01,79.0,paid,False
22683,2280,2023-05-01,79.0,refunded,False
22684,2280,2023-06-01,79.0,failed,False
22685,2280,2023-07-01,79.0,paid,False
22686,2281,2023-03-11,29.0,paid,False
22687,2281,2023-12-03,29.0,paid,False
22688,2281,2024-01-03,29.0,paid,False
22689,2281,2024-02-03,29.0,paid,False
22690,2281,2024-03-03,29.0,paid,False
22691,2281,2024-04-03,29.0,paid,False
22692,2281,2024-05-03,29.0,paid,False
22693,2281,2024-06-03,29.0,paid,False
22694,2281,2024-07-03,29.0,paid,False
22695,2281,2024-08-03,29.0,paid,False
22696,2281,2024-09-03,29.0,paid,False
22697,2281,2024-10-03,29.0,refunded,False
22698,2281,2024-11-03,29.0,paid,False
22699,2281,2024-12-03,29.0,paid,False
22700,2281,2025-01-03,29.0,paid,False
22701,2281,2025-02-03,29.0,paid,False
22702,2281,2025-03-03,29.0,paid,False
22703,2281,2025-04-03,29.0,refunded,False
22704,2281,2025-03-05,29.0,paid,False
22705,2281,2025-06-03,29.0,paid,False
22706,2281,2025-07-03,29.0,paid,False
22707,2281,2025-08-03,29.0,paid,False
22708,2281,2025-09-03,29.0,failed,False
22709,2281,2025-10-03,29.0,failed,False
22710,2281,2025-11-03,29.0,failed,False
22711,2281,2025-12-03,29.0,paid,False
22712,2282,2024-04-15,29.0,paid,False
22713,2282,2024-05-15,29.0,paid,False
22714,2282,2024-06-15,29.0,paid,False
22715,2282,2024-07-15,29.0,paid,False
22716,2283,2023-01-27,29.0,paid,False
22717,2283,2023-02-27,29.0,paid,False
22718,2283,2023-03-27,29.0,paid,False
22719,2283,2023-04-27,29.0,paid,False
22720,2283,2023-05-27,29.0,paid,False
22721,2283,2023-06-27,29.0,paid,False
22722,2283,2023-07-27,29.0,paid,False
22723,2283,2023-08-27,29.0,paid,False
22724,2283,2023-09-27,29.0,paid,False
22725,2283,2023-10-27,29.0,paid,False
22726,2283,2023-11-27,29.0,paid,False
22727,2283,2023-12-27,29.0,paid,False
22728,2283,2024-01-27,29.0,paid,False
22729,2283,2024-02-27,29.0,paid,False
22730,2283,2024-03-27,29.0,paid,False
22731,2283,2024-04-27,29.0,paid,False
22732,2283,2024-05-27,29.0,paid,False
22733,2283,2024-06-27,29.0,paid,False
22734,2283,2024-07-27,29.0,paid,False
22735,2283,2024-08-27,29.0,failed,False
22736,2283,2024-09-27,2900.0,paid,True
22737,2283,2024-10-27,0.29,failed,True
22738,2283,2024-11-27,29.0,paid,False
22739,2283,2024-12-27,29.0,paid,False
22740,2283,2025-01-27,29.0,paid,False
22741,2284,2024-12-02,79.0,paid,False
22742,2284,2024-03-12,79.0,paid,False
22743,2284,2024-04-12,79.0,paid,False
22744,2284,2024-05-12,79.0,paid,False
22745,2284,2024-06-12,79.0,paid,False
22746,2284,2024-07-12,79.0,paid,False
22747,2284,2024-12-08,79.0,paid,False
22748,2284,2024-09-12,79.0,paid,False
22749,2284,2024-10-12,79.0,paid,False
22750,2284,2024-11-12,79.0,paid,False
22751,2284,2024-12-12,79.0,paid,False
22752,2284,2025-01-12,79.0,paid,False
22753,2284,2025-02-12,79.0,paid,False
22754,2284,2025-12-03,79.0,paid,False
22755,2284,2025-04-12,79.0,paid,False
22756,2284,2025-05-12,79.0,paid,False
22757,2284,2025-06-12,79.0,paid,False
22758,2284,2025-07-12,79.0,paid,False
22759,2284,2025-08-12,79.0,paid,False
22760,2284,2025-09-12,79.0,paid,False
22761,2284,2025-10-12,79.0,paid,False
22762,2284,2025-11-12,79.0,paid,False
22763,2284,2025-12-12,79.0,paid,False
22764,2285,2025-04-08,79.0,paid,False
22765,2285,2025-09-04,79.0,paid,False
22766,2285,2025-04-10,79.0,paid,False
22767,2285,2025-11-04,79.0,paid,False
22768,2285,2025-12-04,79.0,paid,False
22769,2286,2025-10-04,79.0,paid,False
22770,2286,2025-11-04,79.0,paid,False
22771,2286,2025-12-04,79.0,paid,False
22772,2287,2024-01-08,29.0,paid,False
22773,2287,2024-02-08,29.0,paid,False
22774,2287,2024-03-08,29.0,paid,False
22775,2287,2024-04-08,29.0,paid,False
22776,2287,2024-05-08,29.0,paid,False
22777,2287,2024-06-08,29.0,paid,False
22778,2287,2024-07-08,29.0,paid,False
22779,2287,2024-08-08,29.0,paid,False
22780,2287,2024-09-08,29.0,paid,False
22781,2287,2024-10-08,29.0,paid,False
22782,2287,2024-11-08,29.0,paid,False
22783,2287,2024-12-08,29.0,paid,False
22784,2287,2025-08-01,29.0,paid,False
22785,2288,2023-02-03,29.0,paid,False
22786,2288,2023-03-03,29.0,paid,False
22787,2288,2023-04-03,29.0,paid,False
22788,2288,2023-05-03,29.0,paid,False
22789,2288,2023-06-03,29.0,paid,False
22790,2288,2023-07-03,29.0,paid,False
22791,2288,2023-08-03,29.0,paid,False
22792,2288,2023-09-03,29.0,paid,False
22793,2288,2023-10-03,29.0,paid,False
22794,2288,2023-11-03,29.0,paid,False
22795,2288,2023-12-03,29.0,paid,False
22796,2288,2024-01-03,29.0,paid,False
22797,2288,2024-02-03,29.0,paid,False
22798,2288,2024-03-03,29.0,paid,False
22799,2288,2024-03-04,29.0,paid,False
22800,2288,2024-05-03,29.0,failed,False
22801,2288,2024-06-03,0.29,paid,True
22802,2288,2024-07-03,29.0,paid,False
22803,2288,2024-08-03,29.0,paid,False
22804,2288,2024-03-09,29.0,paid,False
22805,2288,2024-10-03,29.0,paid,False
22806,2288,2024-11-03,29.0,paid,False
22807,2288,2024-12-03,2900.0,paid,True
22808,2288,2025-01-03,29.0,paid,False
22809,2288,2025-02-03,29.0,refunded,False
22810,2288,2025-03-03,29.0,paid,False
22811,2288,2025-03-04,29.0,paid,False
22812,2288,2025-05-03,29.0,paid,False
22813,2288,2025-06-03,29.0,paid,False
22814,2288,2025-07-03,29.0,paid,False
22815,2288,2025-08-03,29.0,paid,False
22816,2288,2025-09-03,29.0,paid,False
22817,2288,2025-10-03,29.0,paid,False
22818,2288,2025-11-03,29.0,paid,False
22819,2288,2025-12-03,29.0,paid,False
22820,2289,2025-06-19,79.0,paid,False
22821,2289,2025-07-19,79.0,paid,False
22822,2289,2025-08-19,79.0,paid,False
22823,2289,2025-09-19,79.0,paid,False
22824,2289,2025-10-19,79.0,paid,False
22825,2289,2025-11-19,79.0,paid,False
22826,2289,2025-12-19,79.0,failed,False
22827,2290,2025-12-10,790.0,paid,False
22828,2291,2025-04-29,79.0,paid,False
22829,2291,2025-05-29,79.0,paid,False
22830,2291,2025-06-29,79.0,paid,False
22831,2291,2025-07-29,79.0,paid,False
22832,2291,2025-08-29,79.0,refunded,False
22833,2291,2025-09-29,79.0,paid,False
22834,2291,2025-10-29,79.0,paid,False
22835,2291,2025-11-29,79.0,paid,False
22836,2291,2025-12-29,79.0,failed,False
22837,2292,2025-07-04,79.0,paid,False
22838,2292,2025-08-04,79.0,paid,False
22839,2292,2025-09-04,79.0,paid,False
22840,2292,2025-04-10,79.0,paid,False
22841,2292,2025-11-04,79.0,paid,False
22842,2292,2025-12-04,79.0,paid,False
22843,2293,2024-04-28,79.0,paid,False
22844,2293,2024-05-28,79.0,failed,False
22845,2293,2024-06-28,79.0,paid,False
22846,2293,2024-07-28,79.0,paid,False
22847,2293,2024-08-28,79.0,paid,False
22848,2293,2024-09-28,79.0,paid,False
22849,2293,2024-10-28,79.0,paid,False
22850,2294,2024-05-25,790.0,paid,False
22851,2294,2025-05-25,790.0,paid,False
22852,2295,2023-03-19,79.0,paid,False
